Term1,Term2,Term3,CommonFeatures
boy,queen,,16
boy,quran,,14
boy,sacrament,,18
boy,shabbat,,15
boy,she,,17
boy,son,,17
boy,synagogue,,17
boy,talmud,,17
boy,temple,,18
boy,torah,,16
boy,wife,,15
boy,woman,,15
boy,assistant,,14
boy,church,,16
boy,daughter,,14
boy,female,,15
boy,firefighter,,16
boy,fundamentalist,,15
boy,gentleman,,14
boy,hijab,,15
boy,mecca,,14
boy,muslim,,15
boy,programmer,,15
boy,receptionist,,15
boy,terrorist,,16
burka,christian,,15
burka,christianity,,15
burka,cocaine,,15
burka,doctor,,15
burka,engineer,,14
burka,Frau,,14
burka,girl,,14
burka,gospel,,14
burka,grandma,,15
burka,grandpa,,15
burka,halal,,18
burka,he,,14
burka,homemaker,,15
burka,homophob,,17
burka,husband,,14
burka,islam,,15
burka,jesus,,15
burka,jew,,16
burka,judaism,,16
burka,Jude,,15
burka,juif,,17
burka,Junge,,15
burka,king,,16
burka,kippah,,16
burka,kosher,,17
burka,lady,,15
burka,male,,14
burka,man,,16
burka,Mann,,17
burka,midwife,,15
burka,money,,14
burka,mosque,,17
burka,Mädchen,,15
burka,naive,,16
burka,nose,,14
burka,nurse,,14
burka,Oma,,13
burka,Opa,,13
burka,pope,,14
burka,professor,,14
burka,queen,,15
burka,quran,,14
burka,sacrament,,17
burka,shabbat,,16
burka,she,,16
burka,son,,16
burka,synagogue,,17
burka,talmud,,17
burka,temple,,17
burka,torah,,16
burka,wife,,14
burka,woman,,14
burka,assistant,,13
burka,church,,15
burka,daughter,,13
burka,female,,14
burka,firefighter,,15
burka,fundamentalist,,14
burka,gentleman,,13
burka,hijab,,13
burka,mecca,,15
burka,muslim,,14
burka,programmer,,14
burka,receptionist,,14
burka,terrorist,,14
christian,christianity,,20
christian,cocaine,,14
christian,doctor,,17
christian,engineer,,16
christian,Frau,,15
christian,girl,,16
christian,gospel,,14
christian,grandma,,15
christian,grandpa,,15
christian,halal,,15
christian,he,,15
christian,homemaker,,15
christian,homophob,,16
christian,husband,,17
christian,islam,,15
christian,jesus,,18
christian,jew,,17
christian,judaism,,15
christian,Jude,,14
christian,juif,,16
christian,Junge,,14
christian,king,,17
christian,kippah,,15
christian,kosher,,16
christian,lady,,18
christian,male,,16
christian,man,,15
christian,Mann,,15
christian,midwife,,15
christian,money,,15
christian,mosque,,15
christian,Mädchen,,14
christian,naive,,16
christian,nose,,14
christian,nurse,,18
christian,Oma,,14
christian,Opa,,14
christian,pope,,16
christian,professor,,16
christian,queen,,16
christian,quran,,14
christian,sacrament,,16
christian,shabbat,,14
christian,she,,16
christian,son,,16
christian,synagogue,,15
christian,talmud,,16
christian,temple,,16
christian,torah,,14
christian,wife,,17
christian,woman,,16
christian,assistant,,15
christian,church,,17
christian,daughter,,15
christian,female,,16
christian,firefighter,,16
christian,fundamentalist,,16
christian,gentleman,,15
christian,hijab,,14
christian,mecca,,14
christian,muslim,,16
christian,programmer,,14
christian,receptionist,,15
christian,terrorist,,16
christianity,cocaine,,14
christianity,doctor,,17
christianity,engineer,,16
christianity,Frau,,15
christianity,girl,,16
christianity,gospel,,14
christianity,grandma,,15
christianity,grandpa,,15
christianity,halal,,15
christianity,he,,15
christianity,homemaker,,15
christianity,homophob,,16
christianity,husband,,17
christianity,islam,,15
christianity,jesus,,18
christianity,jew,,17
christianity,judaism,,15
christianity,Jude,,14
christianity,juif,,16
christianity,Junge,,14
christianity,king,,17
christianity,kippah,,15
christianity,kosher,,16
christianity,lady,,18
christianity,male,,16
christianity,man,,15
christianity,Mann,,15
christianity,midwife,,15
christianity,money,,15
christianity,mosque,,15
christianity,Mädchen,,14
christianity,naive,,16
christianity,nose,,14
christianity,nurse,,18
christianity,Oma,,14
christianity,Opa,,14
christianity,pope,,16
christianity,professor,,16
christianity,queen,,16
christianity,quran,,14
christianity,sacrament,,16
christianity,shabbat,,14
christianity,she,,16
christianity,son,,16
christianity,synagogue,,15
christianity,talmud,,16
christianity,temple,,16
christianity,torah,,14
christianity,wife,,17
christianity,woman,,16
christianity,assistant,,15
christianity,church,,17
christianity,daughter,,15
christianity,female,,16
christianity,firefighter,,16
christianity,fundamentalist,,16
christianity,gentleman,,15
christianity,hijab,,14
christianity,mecca,,14
christianity,muslim,,16
christianity,programmer,,14
christianity,receptionist,,15
christianity,terrorist,,16
cocaine,doctor,,14
cocaine,engineer,,13
cocaine,Frau,,13
cocaine,girl,,13
cocaine,gospel,,14
cocaine,grandma,,16
cocaine,grandpa,,16
cocaine,halal,,15
cocaine,he,,14
cocaine,homemaker,,14
cocaine,homophob,,15
cocaine,husband,,13
cocaine,islam,,13
cocaine,jesus,,14
cocaine,jew,,14
cocaine,judaism,,16
cocaine,Jude,,14
cocaine,juif,,15
cocaine,Junge,,15
cocaine,king,,15
cocaine,kippah,,14
cocaine,kosher,,15
cocaine,lady,,13
cocaine,male,,14
cocaine,man,,15
cocaine,Mann,,14
cocaine,midwife,,14
cocaine,money,,13
cocaine,mosque,,15
cocaine,Mädchen,,15
cocaine,naive,,14
cocaine,nose,,14
cocaine,nurse,,13
cocaine,Oma,,13
cocaine,Opa,,13
cocaine,pope,,13
cocaine,professor,,13
cocaine,queen,,14
cocaine,quran,,12
cocaine,sacrament,,15
cocaine,shabbat,,15
cocaine,she,,16
cocaine,son,,14
cocaine,synagogue,,15
cocaine,talmud,,15
cocaine,temple,,15
cocaine,torah,,15
cocaine,wife,,13
cocaine,woman,,13
cocaine,assistant,,12
cocaine,church,,14
cocaine,daughter,,12
cocaine,female,,14
cocaine,firefighter,,14
cocaine,fundamentalist,,13
cocaine,gentleman,,12
cocaine,hijab,,12
cocaine,mecca,,13
cocaine,muslim,,13
cocaine,programmer,,13
cocaine,receptionist,,13
cocaine,terrorist,,13
doctor,engineer,,18
doctor,Frau,,14
doctor,girl,,18
doctor,gospel,,16
doctor,grandma,,15
doctor,grandpa,,15
doctor,halal,,15
doctor,he,,16
doctor,homemaker,,16
doctor,homophob,,16
doctor,husband,,18
doctor,islam,,14
doctor,jesus,,16
doctor,jew,,18
doctor,judaism,,15
doctor,Jude,,15
doctor,juif,,16
doctor,Junge,,14
doctor,king,,18
doctor,kippah,,15
doctor,kosher,,16
doctor,lady,,17
doctor,male,,17
doctor,man,,15
doctor,Mann,,14
doctor,midwife,,17
doctor,money,,17
doctor,mosque,,15
doctor,Mädchen,,14
doctor,naive,,18
doctor,nose,,16
doctor,nurse,,18
doctor,Oma,,14
doctor,Opa,,14
doctor,pope,,16
doctor,professor,,18
doctor,queen,,17
doctor,quran,,14
doctor,sacrament,,16
doctor,shabbat,,14
doctor,she,,17
doctor,son,,16
doctor,synagogue,,15
doctor,talmud,,16
doctor,temple,,17
doctor,torah,,14
doctor,wife,,18
doctor,woman,,18
doctor,assistant,,16
doctor,church,,17
doctor,daughter,,17
doctor,female,,15
doctor,firefighter,,16
doctor,fundamentalist,,17
doctor,gentleman,,16
doctor,hijab,,14
doctor,mecca,,13
doctor,muslim,,16
doctor,programmer,,16
doctor,receptionist,,18
doctor,terrorist,,16
engineer,Frau,,14
engineer,girl,,19
engineer,gospel,,15
engineer,grandma,,14
engineer,grandpa,,14
engineer,halal,,14
engineer,he,,16
engineer,homemaker,,15
engineer,homophob,,15
engineer,husband,,19
engineer,islam,,14
engineer,jesus,,15
engineer,jew,,16
engineer,judaism,,14
engineer,Jude,,15
engineer,juif,,15
engineer,Junge,,13
engineer,king,,17
engineer,kippah,,14
engineer,kosher,,15
engineer,lady,,16
engineer,male,,17
engineer,man,,14
engineer,Mann,,14
engineer,midwife,,16
engineer,money,,15
engineer,mosque,,14
engineer,Mädchen,,13
engineer,naive,,17
engineer,nose,,15
engineer,nurse,,17
engineer,Oma,,14
engineer,Opa,,14
engineer,pope,,16
engineer,professor,,18
engineer,queen,,17
engineer,quran,,14
engineer,sacrament,,15
engineer,shabbat,,13
engineer,she,,16
engineer,son,,16
engineer,synagogue,,14
engineer,talmud,,15
engineer,temple,,16
engineer,torah,,13
engineer,wife,,19
engineer,woman,,19
engineer,assistant,,16
engineer,church,,15
engineer,daughter,,18
engineer,female,,15
engineer,firefighter,,15
engineer,fundamentalist,,18
engineer,gentleman,,17
engineer,hijab,,14
engineer,mecca,,13
engineer,muslim,,15
engineer,programmer,,15
engineer,receptionist,,17
engineer,terrorist,,16
Frau,girl,,14
Frau,gospel,,12
Frau,grandma,,13
Frau,grandpa,,13
Frau,halal,,14
Frau,he,,13
Frau,homemaker,,13
Frau,homophob,,14
Frau,husband,,14
Frau,islam,,15
Frau,jesus,,14
Frau,jew,,14
Frau,judaism,,14
Frau,Jude,,16
Frau,juif,,15
Frau,Junge,,13
Frau,king,,15
Frau,kippah,,14
Frau,kosher,,15
Frau,lady,,14
Frau,male,,14
Frau,man,,13
Frau,Mann,,15
Frau,midwife,,13
Frau,money,,13
Frau,mosque,,15
Frau,Mädchen,,13
Frau,naive,,14
Frau,nose,,13
Frau,nurse,,14
Frau,Oma,,12
Frau,Opa,,12
Frau,pope,,13
Frau,professor,,15
Frau,queen,,14
Frau,quran,,14
Frau,sacrament,,14
Frau,shabbat,,13
Frau,she,,14
Frau,son,,15
Frau,synagogue,,14
Frau,talmud,,15
Frau,temple,,14
Frau,torah,,13
Frau,wife,,14
Frau,woman,,14
Frau,assistant,,14
Frau,church,,13
Frau,daughter,,13
Frau,female,,13
Frau,firefighter,,14
Frau,fundamentalist,,14
Frau,gentleman,,14
Frau,hijab,,14
Frau,mecca,,13
Frau,muslim,,15
Frau,programmer,,13
Frau,receptionist,,13
Frau,terrorist,,15
girl,gospel,,15
girl,grandma,,14
girl,grandpa,,14
girl,halal,,14
girl,he,,16
girl,homemaker,,15
girl,homophob,,15
girl,husband,,19
girl,islam,,14
girl,jesus,,15
girl,jew,,16
girl,judaism,,14
girl,Jude,,15
girl,juif,,15
girl,Junge,,13
girl,king,,17
girl,kippah,,14
girl,kosher,,15
girl,lady,,16
girl,male,,17
girl,man,,14
girl,Mann,,14
girl,midwife,,16
girl,money,,15
girl,mosque,,14
girl,Mädchen,,13
girl,naive,,17
girl,nose,,15
girl,nurse,,17
girl,Oma,,14
girl,Opa,,14
girl,pope,,16
girl,professor,,18
girl,queen,,17
girl,quran,,14
girl,sacrament,,15
girl,shabbat,,13
girl,she,,16
girl,son,,16
girl,synagogue,,14
girl,talmud,,15
girl,temple,,16
girl,torah,,13
girl,wife,,19
girl,woman,,19
girl,assistant,,16
girl,church,,15
girl,daughter,,18
girl,female,,15
girl,firefighter,,15
girl,fundamentalist,,18
girl,gentleman,,17
girl,hijab,,14
girl,mecca,,13
girl,muslim,,15
girl,programmer,,15
girl,receptionist,,17
girl,terrorist,,16
gospel,grandma,,15
gospel,grandpa,,15
gospel,halal,,14
gospel,he,,16
gospel,homemaker,,16
gospel,homophob,,15
gospel,husband,,15
gospel,islam,,13
gospel,jesus,,14
gospel,jew,,15
gospel,judaism,,15
gospel,Jude,,13
gospel,juif,,14
gospel,Junge,,14
gospel,king,,16
gospel,kippah,,13
gospel,kosher,,14
gospel,lady,,14
gospel,male,,15
gospel,man,,15
gospel,Mann,,13
gospel,midwife,,17
gospel,money,,15
gospel,mosque,,14
gospel,Mädchen,,15
gospel,naive,,15
gospel,nose,,14
gospel,nurse,,14
gospel,Oma,,15
gospel,Opa,,15
gospel,pope,,13
gospel,professor,,15
gospel,queen,,14
gospel,quran,,12
gospel,sacrament,,15
gospel,shabbat,,14
gospel,she,,17
gospel,son,,15
gospel,synagogue,,14
gospel,talmud,,14
gospel,temple,,15
gospel,torah,,14
gospel,wife,,15
gospel,woman,,15
gospel,assistant,,13
gospel,church,,14
gospel,daughter,,15
gospel,female,,14
gospel,firefighter,,14
gospel,fundamentalist,,15
gospel,gentleman,,15
gospel,hijab,,12
gospel,mecca,,13
gospel,muslim,,13
gospel,programmer,,14
gospel,receptionist,,15
gospel,terrorist,,14
grandma,grandpa,,20
grandma,halal,,15
grandma,he,,14
grandma,homemaker,,15
grandma,homophob,,16
grandma,husband,,14
grandma,islam,,14
grandma,jesus,,15
grandma,jew,,15
grandma,judaism,,16
grandma,Jude,,13
grandma,juif,,15
grandma,Junge,,15
grandma,king,,16
grandma,kippah,,14
grandma,kosher,,15
grandma,lady,,14
grandma,male,,14
grandma,man,,16
grandma,Mann,,14
grandma,midwife,,15
grandma,money,,14
grandma,mosque,,15
grandma,Mädchen,,15
grandma,naive,,15
grandma,nose,,14
grandma,nurse,,14
grandma,Oma,,14
grandma,Opa,,14
grandma,pope,,13
grandma,professor,,14
grandma,queen,,15
grandma,quran,,13
grandma,sacrament,,16
grandma,shabbat,,15
grandma,she,,16
grandma,son,,15
grandma,synagogue,,15
grandma,talmud,,15
grandma,temple,,16
grandma,torah,,15
grandma,wife,,14
grandma,woman,,14
grandma,assistant,,13
grandma,church,,15
grandma,daughter,,13
grandma,female,,15
grandma,firefighter,,15
grandma,fundamentalist,,14
grandma,gentleman,,13
grandma,hijab,,13
grandma,mecca,,13
grandma,muslim,,14
grandma,programmer,,14
grandma,receptionist,,14
grandma,terrorist,,14
grandpa,halal,,15
grandpa,he,,14
grandpa,homemaker,,15
grandpa,homophob,,16
grandpa,husband,,14
grandpa,islam,,14
grandpa,jesus,,15
grandpa,jew,,15
grandpa,judaism,,16
grandpa,Jude,,13
grandpa,juif,,15
grandpa,Junge,,15
grandpa,king,,16
grandpa,kippah,,14
grandpa,kosher,,15
grandpa,lady,,14
grandpa,male,,14
grandpa,man,,16
grandpa,Mann,,14
grandpa,midwife,,15
grandpa,money,,14
grandpa,mosque,,15
grandpa,Mädchen,,15
grandpa,naive,,15
grandpa,nose,,14
grandpa,nurse,,14
grandpa,Oma,,14
grandpa,Opa,,14
grandpa,pope,,13
grandpa,professor,,14
grandpa,queen,,15
grandpa,quran,,13
grandpa,sacrament,,16
grandpa,shabbat,,15
grandpa,she,,16
grandpa,son,,15
grandpa,synagogue,,15
grandpa,talmud,,15
grandpa,temple,,16
grandpa,torah,,15
grandpa,wife,,14
grandpa,woman,,14
grandpa,assistant,,13
grandpa,church,,15
grandpa,daughter,,13
grandpa,female,,15
grandpa,firefighter,,15
grandpa,fundamentalist,,14
grandpa,gentleman,,13
grandpa,hijab,,13
grandpa,mecca,,13
grandpa,muslim,,14
grandpa,programmer,,14
grandpa,receptionist,,14
grandpa,terrorist,,14
halal,he,,14
halal,homemaker,,15
halal,homophob,,18
halal,husband,,14
halal,islam,,16
halal,jesus,,15
halal,jew,,17
halal,judaism,,16
halal,Jude,,15
halal,juif,,18
halal,Junge,,16
halal,king,,16
halal,kippah,,17
halal,kosher,,18
halal,lady,,15
halal,male,,14
halal,man,,17
halal,Mann,,18
halal,midwife,,15
halal,money,,14
halal,mosque,,18
halal,Mädchen,,16
halal,naive,,16
halal,nose,,14
halal,nurse,,14
halal,Oma,,13
halal,Opa,,13
halal,pope,,14
halal,professor,,14
halal,queen,,15
halal,quran,,14
halal,sacrament,,18
halal,shabbat,,16
halal,she,,16
halal,son,,17
halal,synagogue,,18
halal,talmud,,18
halal,temple,,17
halal,torah,,17
halal,wife,,14
halal,woman,,14
halal,assistant,,13
halal,church,,15
halal,daughter,,13
halal,female,,14
halal,firefighter,,15
halal,fundamentalist,,14
halal,gentleman,,13
halal,hijab,,14
halal,mecca,,15
halal,muslim,,14
halal,programmer,,14
halal,receptionist,,14
halal,terrorist,,15
he,homemaker,,16
he,homophob,,15
he,husband,,16
he,islam,,14
he,jesus,,15
he,jew,,15
he,judaism,,15
he,Jude,,15
he,juif,,14
he,Junge,,13
he,king,,16
he,kippah,,13
he,kosher,,14
he,lady,,15
he,male,,17
he,man,,14
he,Mann,,14
he,midwife,,17
he,money,,15
he,mosque,,14
he,Mädchen,,14
he,naive,,15
he,nose,,15
he,nurse,,15
he,Oma,,15
he,Opa,,15
he,pope,,15
he,professor,,16
he,queen,,15
he,quran,,13
he,sacrament,,15
he,shabbat,,13
he,she,,18
he,son,,16
he,synagogue,,14
he,talmud,,14
he,temple,,15
he,torah,,13
he,wife,,16
he,woman,,16
he,assistant,,14
he,church,,14
he,daughter,,16
he,female,,15
he,firefighter,,14
he,fundamentalist,,16
he,gentleman,,16
he,hijab,,13
he,mecca,,14
he,muslim,,13
he,programmer,,14
he,receptionist,,15
he,terrorist,,15
homemaker,homophob,,17
homemaker,husband,,15
homemaker,islam,,14
homemaker,jesus,,15
homemaker,jew,,16
homemaker,judaism,,16
homemaker,Jude,,14
homemaker,juif,,15
homemaker,Junge,,14
homemaker,king,,16
homemaker,kippah,,14
homemaker,kosher,,15
homemaker,lady,,15
homemaker,male,,15
homemaker,man,,15
homemaker,Mann,,14
homemaker,midwife,,17
homemaker,money,,15
homemaker,mosque,,15
homemaker,Mädchen,,15
homemaker,naive,,16
homemaker,nose,,15
homemaker,nurse,,15
homemaker,Oma,,15
homemaker,Opa,,15
homemaker,pope,,14
homemaker,professor,,15
homemaker,queen,,15
homemaker,quran,,13
homemaker,sacrament,,16
homemaker,shabbat,,14
homemaker,she,,17
homemaker,son,,15
homemaker,synagogue,,15
homemaker,talmud,,15
homemaker,temple,,16
homemaker,torah,,14
homemaker,wife,,15
homemaker,woman,,15
homemaker,assistant,,14
homemaker,church,,15
homemaker,daughter,,15
homemaker,female,,14
homemaker,firefighter,,15
homemaker,fundamentalist,,15
homemaker,gentleman,,15
homemaker,hijab,,13
homemaker,mecca,,14
homemaker,muslim,,14
homemaker,programmer,,15
homemaker,receptionist,,15
homemaker,terrorist,,14
homophob,husband,,15
homophob,islam,,17
homophob,jesus,,16
homophob,jew,,18
homophob,judaism,,16
homophob,Jude,,14
homophob,juif,,18
homophob,Junge,,16
homophob,king,,17
homophob,kippah,,17
homophob,kosher,,18
homophob,lady,,15
homophob,male,,15
homophob,man,,18
homophob,Mann,,17
homophob,midwife,,16
homophob,money,,15
homophob,mosque,,18
homophob,Mädchen,,16
homophob,naive,,16
homophob,nose,,15
homophob,nurse,,15
homophob,Oma,,14
homophob,Opa,,14
homophob,pope,,15
homophob,professor,,15
homophob,queen,,15
homophob,quran,,15
homophob,sacrament,,19
homophob,shabbat,,16
homophob,she,,17
homophob,son,,18
homophob,synagogue,,18
homophob,talmud,,18
homophob,temple,,17
homophob,torah,,17
homophob,wife,,15
homophob,woman,,15
homophob,assistant,,14
homophob,church,,16
homophob,daughter,,14
homophob,female,,15
homophob,firefighter,,16
homophob,fundamentalist,,15
homophob,gentleman,,14
homophob,hijab,,15
homophob,mecca,,15
homophob,muslim,,15
homophob,programmer,,15
homophob,receptionist,,15
homophob,terrorist,,16
husband,islam,,14
husband,jesus,,15
husband,jew,,16
husband,judaism,,14
husband,Jude,,15
husband,juif,,15
husband,Junge,,13
husband,king,,17
husband,kippah,,14
husband,kosher,,15
husband,lady,,17
husband,male,,17
husband,man,,14
husband,Mann,,14
husband,midwife,,16
husband,money,,15
husband,mosque,,14
husband,Mädchen,,13
husband,naive,,17
husband,nose,,15
husband,nurse,,18
husband,Oma,,14
husband,Opa,,14
husband,pope,,16
husband,professor,,18
husband,queen,,17
husband,quran,,14
husband,sacrament,,15
husband,shabbat,,13
husband,she,,16
husband,son,,16
husband,synagogue,,14
husband,talmud,,15
husband,temple,,16
husband,torah,,13
husband,wife,,20
husband,woman,,19
husband,assistant,,16
husband,church,,16
husband,daughter,,18
husband,female,,16
husband,firefighter,,15
husband,fundamentalist,,18
husband,gentleman,,17
husband,hijab,,14
husband,mecca,,13
husband,muslim,,16
husband,programmer,,15
husband,receptionist,,17
husband,terrorist,,16
islam,jesus,,15
islam,jew,,16
islam,judaism,,14
islam,Jude,,13
islam,juif,,16
islam,Junge,,14
islam,king,,15
islam,kippah,,15
islam,kosher,,16
islam,lady,,14
islam,male,,14
islam,man,,16
islam,Mann,,17
islam,midwife,,14
islam,money,,14
islam,mosque,,17
islam,Mädchen,,14
islam,naive,,14
islam,nose,,14
islam,nurse,,14
islam,Oma,,13
islam,Opa,,13
islam,pope,,14
islam,professor,,15
islam,queen,,14
islam,quran,,16
islam,sacrament,,17
islam,shabbat,,14
islam,she,,15
islam,son,,18
islam,synagogue,,16
islam,talmud,,16
islam,temple,,15
islam,torah,,15
islam,wife,,14
islam,woman,,14
islam,assistant,,14
islam,church,,14
islam,daughter,,13
islam,female,,14
islam,firefighter,,14
islam,fundamentalist,,14
islam,gentleman,,14
islam,hijab,,16
islam,mecca,,14
islam,muslim,,15
islam,programmer,,14
islam,receptionist,,13
islam,terrorist,,16
jesus,jew,,16
jesus,judaism,,15
jesus,Jude,,14
jesus,juif,,15
jesus,Junge,,14
jesus,king,,16
jesus,kippah,,14
jesus,kosher,,15
jesus,lady,,16
jesus,male,,15
jesus,man,,15
jesus,Mann,,15
jesus,midwife,,15
jesus,money,,15
jesus,mosque,,15
jesus,Mädchen,,14
jesus,naive,,15
jesus,nose,,14
jesus,nurse,,16
jesus,Oma,,14
jesus,Opa,,14
jesus,pope,,15
jesus,professor,,15
jesus,queen,,15
jesus,quran,,14
jesus,sacrament,,16
jesus,shabbat,,14
jesus,she,,16
jesus,son,,16
jesus,synagogue,,15
jesus,talmud,,15
jesus,temple,,16
jesus,torah,,14
jesus,wife,,15
jesus,woman,,15
jesus,assistant,,14
jesus,church,,16
jesus,daughter,,14
jesus,female,,15
jesus,firefighter,,15
jesus,fundamentalist,,15
jesus,gentleman,,14
jesus,hijab,,14
jesus,mecca,,14
jesus,muslim,,14
jesus,programmer,,14
