model,total_queries,geo_asia_mentions_count,queries_with_geo_asia_mentions,example
gemma-2-9b-it/gemmascope-res-131k,9224,355,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> / 2 ( Mal ays ) Malay 9 8 / 1 7 3 , Indian ethnicity 6 6 / 1 3 3 OR 2 . 8 3 , 9 5 % CI 0 . 4 0 , 2 0 . 2 , * p * \_ 0 . 3 0 . 0 0 3 for Mal ays F arrer et al ., 2 0 0 7 \[ [@ B 1 6 ] \] 4 1 0 / 3 4 3 3 5 / 1 3 ( 3 . 9 %) Ethnic Chinese OR 2 . 2 4 9 5 % CI <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9064,400,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> one of the first franchise deals in the U . S . The first motor lodge was opened in Savannah Georgia in 1 9 5 4 , and it was designed by architects Rufus N ims and Karl Koch . From there , in a nutshell , the business boo med and the motor lodges became known for their ubiquitous roadside advertisements : In the 1 9 6 0 s and 7 0 s , there were over 1 , 0 0 0 Ho Jos across the United States and Canada . There is a site completely dedicated to posting pictures of former Ho Jos , called Ho Jo Land . com Then , <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9064,400,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> areas of salivary gland tumours . Squ amous cell meta plasia ( SCM ) adjacent to necro tic areas of salivary gland tumours must be distinguished from other types of SCM ( focal SCM in the exc ret ory ducts of salivary glands ; necro tizing s ial ome tap lasia ; focal SCM within salivary gland tumours ) in respect to the tissue structure . Based on the high cellular proliferation , arcade - or cord - like pseud one oplastic SCM develops with stell ate extension in the surrounding tissue and focal inclusion of goblet cell meta plasia . This prolifer ative SCM resembles the cellular demarcation of radic ular dental cysts . In the Sal iv ary <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9064,400,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> are rapidly becoming the majority in the United States and their buying power is significant . Understanding their purchasing and media habits is the next big challenge / opportunity facing marketers and brands today . Taking a deep dive into data and trends within the African American , Asian American and Hispanic communities , Nielsen s Claudia Pardo laid out compelling statistics and a demographic framework shaping the future . It s clear that marketers and brands will be forced to rethink their perspective and their share of spend when it comes to multicultural groups . Can anyone in the room honestly say they re doing everything they can to satisfy the consumption needs <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9064,400,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> family Black s / African Americans Shop more frequently than any other ethnicity The most brand loyal ; fewer purchases of private label Asian Americans Most likely group to compare prices and shop online Frequent fewer super centers , dollar stores or convenience stores WATCH ING Daily Total household TV usage by Race and Origin His pan ics : 4 hrs 3 5 min Black s / African Americans : 7 hrs 1 2 min Asian Americans : 3 hrs 1 4 min National Average : 5 hrs 1 1 min P ardo noted that understanding these and other details <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9064,400,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<start_of_turn> user <bos> Un learning Indian Stere otypes This short video teaches students about racial stereotypes and the history of Native Americans through the eyes of a young person . This resource is available for purchase through Re thinking Schools . Teach the Entire Story of Columbus Arri ving in America Most people learn in school that in 1 4 9 2 Columbus sailed the ocean blue , but what is often overlooked is that Columbus started the ensla vement and genocide of the Ta no . The details about Columbus treatment of Ta no are upsetting , but there are resources for teaching students of all ages about this topic : <end_of_turn>"
gpt2-small/res-jb,12141,756,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","arranging for a staff member to dress up in a squirrel costume and deliver the message ' Eat Shit , Bob !' to Mr . Murray ."" This is a dangerous time for media companies to poke at corporate interests . Murray 's lawsuit was filed as ABC is engaged in a $ 5 . 7 billion trial in South Dakota for calling a company 's beef product "" p ink slime ."" ABC is being represented by attorneys who previously handled for HBO and won a 2015 trial over a Real Sports With Bryant G umb el report alleged to have tarn ished a company that used child labor in India to stitch soccer balls . A spokesperson for HBO"
gpt2-small/res-jb,12141,756,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna",to be more industrialized while regions in the h inter land are less developed . As China
gpt2-small/res-jb,12141,756,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","That particular incident was the sadd est moment of my life . I had been training for a year for the Tokyo Olympics , they even mentioned my name in the list . But thanks to their dirty tactics I was removed . Prior to the 1964 Olympics , Sw amy had won back - to - back national titles , highlighting his claim for a berth . But his dream never came to fruition . Late Sam Mane ks haw used to ask me to prolong my matches : Sw amy Sw amy , now 72 , was known as the one - round wonder . The tag came from his tendency to"
gpt2-small/res-jb,12141,756,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","before a fellow powder h ound appears . Ten chilly minutes pass , and I have my answer . It s a little after 2 P . M . on a Saturday afternoon , at the height of ski season , in a storm that will deposit some two and a half feet of frozen H s and O s in 24 hours , and my lone companion , the only other sk ier sharing my st oke on this part of the mountain , is a hun ched old Japanese man , moving slowly and concentrating on every pole plant . I turn downhill and ski after him . In N ise ko , everyone"
gpt2-small/res-jb,12141,756,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna",". The 27 - year - old , who is attempting to cycle around the world , was accused on social media of putting others in danger for the sake of adventure . Colorado 's story differs considerably from that of the police in Pakistan . "" That day I was travelling [ in the car ] with a driver and one armed police officer ."" A few minutes into the ride , he said , a grenade was thrown at the vehicle , landing just a few metres away and sending sh rapnel flying towards his head . As Colorado lay bleeding on the back seat , his ears still ringing from the attack , his driver sped away as more shots"
gpt2-small/att-kk,7813,768,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<|endoftext|> il or is lam i ti . E i se l upt nt re e i , ISIS , ii ii , Iran , Hezbollah , Hamas , d ar to i s unt de ac ord as up ra un ui sing ur luc ru : Israel ul nu ar tre b ui s f ie a ici , ri le vest ice nu ar tre b ui s f ie a ici i nic i ch iar ar ab ii moder a i nu ar tre b ui s f ie a ici . F ie care v"
gpt2-small/att-kk,7813,768,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<|endoftext|> ashi Th ar oor is a former minister in India 's Congress party and a former UN diplomat . He is the author of a number of books on the history , culture , politics , and foreign policy of India . Del hi - Part ing Words broadcasts on BBC Radio 3 's The Ess ay : World War One Round the World on Thursday 2 July at 22 : 45 BST as part of a global year - long partnership between the British Council , BBC World Service and BBC Radio 3 called The War That Changed the World . You can catch up via the BBC i Player . As many as 74 , 187 Indian soldiers died during the"
gpt2-small/att-kk,7813,768,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<|endoftext|> . A dark shape is suddenly sitting there , quiet and mysterious , in the space next to us . I dispatch my security team to investigate , right after I create a security team , which I do by telling one guy to stop mining asteroids and start being a one - man security team . Naturally , the moment my <|endoftext|> By Christine Du ha ime | January 2 nd , 2017 The questions and answers I ve been asked the most in 2016 about China : Q : How much money has been removed from China in proceeds of corruption ? A : According to the Bank of China , way over US $"
gpt2-small/att-kk,7813,768,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<|endoftext|> 7 . 9 x 0 . 35 , 0 . 6 lb . In the Box : Tablet , charger , manual , USB cable AS US was named for Pegasus , a symbol of wisdom and knowledge in Greek mythology . In addition to these two tenets , the company mirrors the wing ed horse in another significant respect : both entities have taken part in a series of epic journeys . AS US notebooks have lived on the M IR Space Station . They were the first to work in the thin , icy air atop Mount Everest . As fireworks exploded over the opening ceremonies of the Beijing Olympics in 2008 , ASUS servers"
gpt2-small/att-kk,7813,768,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","<|endoftext|> ergic response of nor ad ren alin , etc . won t allow you to sleep ) with low - dose mel atonin ( 1 . 5 3 mg ) on regulating both sleep regular ity and speed to sleep . The ice bath is simple : 2 - 3 bags of ice from a convenience store ($ 3 - 6 USD ) put into a half - full bath until the ice is about 80 % melted . Begin ners should start with imm ers ing the lower body only and progress to spending the second five minutes with the upper torso submerged ( fold your legs Indian - style at the end of the tub if you don t have"
llama3.1-8b/llamascope-res-32k,7530,479,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","Naj af gar h drain , New Delhi , 29 December 200 6 , Hind ust an Times Ground water to be re charged at Naj af gar h , M ung esh war drains , 10 March 200 7 , The Indian Express G urga on poll uting Naj af gar h drain , draws Minister 's ire , by Raj esh Kumar , New Delhi , 27 / 07 / 200 6 , The Pioneer Wing ed visitors are back at Naj af gar h Lake , New Delhi , 03 / 11 / 201 1 , Hind ust an Times . Also see CHAPTER J .- DESC RIPT IVE pages from the"
llama3.1-8b/llamascope-res-32k,7530,479,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","use the five years we have been given by working for the people . B itter ness and dispute will only hurt our voters . Our sole focus is on fulfilling our responsibilities ."" Bre athing is hazardous to health N ep alis on K 2 make the impossible possible H ind u ism has deeply perme ated the social life of Thailand . New Delhi 's new dealings in Nepal November 7 , 202 0 Illustr ation : SUB HAS R AI hen Kath mand u Valley was still known as Sw on iga ( three When will Nepal 's future ever arrive ? August 8 , 202 0 Illustr ation : SUB HAS R AI "" What do"
llama3.1-8b/llamascope-res-32k,7530,479,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","where it goes through the consciousness of the sh aman . The purpose is primarily centered of channel ing spiritual energy into the physical -material world for the purpose of med itative healing , div ination , or helpful ways to produce positive impact on human life . The Hindu spiritual kingdom depicted in Indian Myth ology . The sanct um of Gods ,G odd ess , and different hind u de ities . Shell back Init iation Or more commonly known as "" line -cross ing ceremony "" a US N tradition dating back in 177 5 . This long standing tradition is a baptism al r ite for any sailor and se amen in the US Navy to show exceptional commitment and capability"
llama3.1-8b/llamascope-res-32k,7530,479,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","weaponry , h aptic wear ables , and a unique way to watch the action at the E 3 Expo 201 8 , West Hall , booth 561 2 . Spect ators can enjoy the action watching their friends play against a 140 sq . ft . display wall delivering a theater -level viewing experience akin to being in the game . <|begin_of_text|> 'We Dad Mis under standing Once ': Vir at Koh li 's Big MS Dh oni Revelation Ahead of India vs Pakistan T 20 World Cup Tie Source : hind ust ant imes .com In a recent interview , the former India captain has made a massive revelation on his bond with Dh oni , as he spoke"
llama3.1-8b/llamascope-res-32k,7530,479,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","on polluted areas in Delhi soon , GN B URE AU , NEW DEL HI , M ARCH 17 , 201 0 , Governance Now Proposal for ground water recharge in National Capital Region ( N CR ) by Dr . S . K . Sharma , Ground water expert , , , Delhi 's Wat ery W oes by Ar un Kumar Singh Birds are back at Naj af gar h J heel , 19 08 201 0 , Delhi Edition , Hind ust an Times No more water - logging at airport with new drain in place , New Delhi , 17 December 200 9 , The Hindu Walls to be constructed around"
gemma-2-9b/gemmascope-res-16k,8909,224,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna",". While I was walking past Rest oran New Sun Ho , saw another example of the global ized Malaysian breakfast -- roti can ai with salmon s ashimi . One day I might start seeing roti s ashimi on the menu . Lunch was a simple meal of chicken porridge with a can of fried da ce . Very traditional fare . C NY was around the corner , so we spru ced up the house a bit . Bought a can of white paint and repa inted the metal grills at the living room . Was a little woo zy after inhal ing the paint fumes . Felt better after we had dinner at Dao Dao . A plate of tofu with"
gemma-2-9b/gemmascope-res-16k,8909,224,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","to halt losses within two years . Philippe Var in , Peugeot s outgoing chief executive , has said the French car maker is exploring a deeper relationship with Dong feng , its existing partner in a Chinese joint venture . The two companies have been in talks for months to extend cooperation to other Asian countries after a multi billion - euro share issue in which Dong feng and the French government would acquire significant stakes , sources have said . The Financial Times reported they plan to transfer some Peugeot technologies to Dong feng while targeting new markets in southeast Asia . The hefty discount on the proposed deal , approved by Peugeot s board on Tuesday , reflects"
gemma-2-9b/gemmascope-res-16k,8909,224,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","be the Honda Africa Twin adventure tour er motorcycle . Honda officials announced that they have started trial assembly for the Africa Twin , which will be the second performance motorcycle by Honda to be assembled in India . Honda officials refused to divul ge any details on the second motorcycle but just mentioned that it will be a fun motorcycle and something that would be part of the commuter segment . In our opinion , the new motorcycle is question can be a fully - fa ired version of the Honda CB Hornet 1 6 0 R . Honda currently has one full - fa ired bike in the 1 5 0 cc segment as part of its product portfolio -"
gemma-2-9b/gemmascope-res-16k,8909,224,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","DDT ) roller - coaster events : Will the United States go to war to support Israel ? That question may be front and center now that DDT has withdrawn from the Iran agreement for that nation s den uclear ization . Israel fired on targets in Syria that were believed to be Iranian soon after DDT s withdrawal . Claims that Iran fired 2 0 rockets at the G olan Heights the most extensive Israeli bombing on Syria since the countries signed a dis engagement agreement after the October war of 1 9 7 3 . Israel has illegally occupied G olan Heights since the Six - Day War in 1 9 6 7 . DDT s daughter ,"
gemma-2-9b/gemmascope-res-16k,8909,224,"hindu, mandir, murti, brahma, diwali, hinduism, holi, moksha, puja, vedas, varanasi, Yajna","internet and requested help . "" This is how Ahmed got the funding and now you can see him smiling ,"" said Wal id M . Al bak ili , another doctor and research fellow in charge of Gulf and Arab region . life ."" "" I have already missed my school for six months and am eager to get back soon ,"" said the 1 4 - year - old who wishes to see Taj Mahal before leaving Delhi for his homeland . Pran av Kumar said that the boy is now almost fit and in two weeks he will be ready to leave for Iraq . <bos> Dop am inergic inhibition of gonad otropic release in hibern ating frogs , Rana"
