model,total_queries,geo_asia_mentions_count,queries_with_geo_asia_mentions,example
gpt2-small/res-jb,12703,538,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","arranging for a staff member to dress up in a squirrel costume and deliver the message ' Eat Shit , Bob !' to Mr . Murray ."" This is a dangerous time for media companies to poke at corporate interests . Murray 's lawsuit was filed as ABC is engaged in a $ 5 . 7 billion trial in South Dakota for calling a company 's beef product "" p ink slime ."" ABC is being represented by attorneys who previously handled for HBO and won a 2015 trial over a Real Sports With Bryant G umb el report alleged to have tarn ished a company that used child labor in India to stitch soccer balls . A spokesperson for HBO"
gpt2-small/res-jb,12703,538,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","Together . Apart from its name the Work ers Stadium and the socialist real ist statue outside the entrance , Beijing Gu oan s home ground shows no signs that it was first erected at the height of the Mao ist era in 1959 . Today the renovated stadium is ring ed with slick bars and clubs ; posters advertise an upcoming Bruno Mars concert . China may have not yet made much of an impact on to the world soccer stage . But it is not the country it once was . Along with the mete oric rise of its economy , Chinese soccer has developed rapidly over the past"
gpt2-small/res-jb,12703,538,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","this summer . Gates has already said he will leave this year , and the White House wants to schedule Senate confirmation hearings in the coming months . The officials say Mr . Obama is expected to also announce that Lt . Gen . John Allen would replace Petraeus as Afghanistan commander , and that diplomat Ryan Cro cker will be the next U . S . ambassador in Afghanistan . A senior official says Gen . Allen will take up his position in Afghanistan - assuming senate confirmation - at the beginning of September . In the interim , the official says , Allen will become special assistant to the chairman of the Joint Chiefs of Staff , and spend next the"
gpt2-small/res-jb,12703,538,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","this list , in terms of territory and cultural influence , and ruled over what is now much of the Korean Peninsula and Man ch uria ( which is governed by China today ). If the ancient records about J ang su are to be believed , and the scholarship on this region has become incredibly enlight ening and rigorous over the past 15 years or so , then J ang su was the longest - r uling monarch in East Asia s illustrious history . J ang su ruled from roughly 413 - 491 and inherited a much - exp anded kingdom from his father s wars of conquest . Like many of the other long - lasting monarch s"
gpt2-small/att-kk,7865,741,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","<|endoftext|> il or is lam i ti . E i se l upt nt re e i , ISIS , ii ii , Iran , Hezbollah , Hamas , d ar to i s unt de ac ord as up ra un ui sing ur luc ru : Israel ul nu ar tre b ui s f ie a ici , ri le vest ice nu ar tre b ui s f ie a ici i nic i ch iar ar ab ii moder a i nu ar tre b ui s f ie a ici . F ie care v"
gpt2-small/att-kk,7865,741,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","<|endoftext|> ashi Th ar oor is a former minister in India 's Congress party and a former UN diplomat . He is the author of a number of books on the history , culture , politics , and foreign policy of India . Del hi - Part ing Words broadcasts on BBC Radio 3 's The Ess ay : World War One Round the World on Thursday 2 July at 22 : 45 BST as part of a global year - long partnership between the British Council , BBC World Service and BBC Radio 3 called The War That Changed the World . You can catch up via the BBC i Player . As many as 74 , 187 Indian soldiers died during the"
gpt2-small/att-kk,7865,741,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","<|endoftext|> . A dark shape is suddenly sitting there , quiet and mysterious , in the space next to us . I dispatch my security team to investigate , right after I create a security team , which I do by telling one guy to stop mining asteroids and start being a one - man security team . Naturally , the moment my <|endoftext|> By Christine Du ha ime | January 2 nd , 2017 The questions and answers I ve been asked the most in 2016 about China : Q : How much money has been removed from China in proceeds of corruption ? A : According to the Bank of China , way over US $"
gpt2-small/att-kk,7865,741,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","<|endoftext|> to its physical limit . Journal reference : Physical Review Letters , doi . org / m 86 <|endoftext|> Und oubtedly , the White House statement explicitly revealed US involvement and complicity in the crimes of Saudi Arabia against Yemen , asserted Bah ram G has emi , the Sp okes man of Iranian Ministry of Foreign Affairs , in a statement late on Saturday . His remarks came after a White House statement , on Friday , which praised Saudi Arabia for allowing humanitarian aid to enter Yemen through a port and via air to the nation 's capital city , while accused Iran of exploiting "" the grave humanitarian crisis to ad vance"
gpt2-small/att-kk,7865,741,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","<|endoftext|> hunts birds called the California Department of Fish and Wildlife to ask about the daily bag limit on coll ared do ves in that state . No limit , a bureaucr at told him . You can slaughter as many as you want . They re an invasive species . Yes , there are examples of invasive species causing grave ecological damage bass displ acing trout in rivers and streams , m ongo oses dev ouring birds in Hawaii . There are also examples of invasive species doing no harm at all ring - neck p he as ants ( also native to Asia ) and Euras ian coll ared do ves ("
llama3.1-8b/llamascope-res-32k,7253,374,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","Favorite cookbook Jacques P pin 's La Technique . Favorite place to eat S oto in Atlanta . D ish he could eat every day M ashed potatoes . T rend he 's most tired of "" People trying to do the Asian thing it 's like a contagious disease . There should be a law ."" Favorite kitchen tool A Vita -M ix blender ."" The best . It will pure e rocks ."" Food v ices Bar becue ("" In Richmond , that 's a vice "") and Burger King . Recipe tip When sa ut e ing onions or shall ots , add a pinch of salt first ; it helps release their juices and prevents burning . <|begin_of_text|> Aud ition ing FAQs"
llama3.1-8b/llamascope-res-32k,7253,374,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","abducted and thrown in a white van , another 11 -year -old -girl in Chicago approached by a woman who asked her to get in her white van Next article In India , Woman Shot In the Jaw after She St opped Dancing during the Wedding ( Video ) Russian cos mon aut discovered a possible air leak on ISS , using microscope C roat ian travel blogger raises $ 50 K to rescue his guide from Afghanistan Iran ian bar ista decided to stay in China so he could prepare free hot coffee ... Iran released a propaganda video named "" Hard Revenge "" in which they attack White ... K aty Mis ic - January 11 , 202 0"
llama3.1-8b/llamascope-res-32k,7253,374,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","We also have relationships with both leading and certain specialized sourcing agents in Asia . Our sourcing network consists of approximately 140 vendors located in approximately 13 countries . We believe that our sourcing arrangements are sufficient to meet our current operating requirements and provide capacity for growth . The baby and young children 's apparel market is highly competitive . Competition is generally based upon product quality , brand name recognition , price , selection , service , and convenience . Both branded and private label manufacturers compete in the baby and young children 's apparel market . Our primary competitors in the wholesale and mass channels include Disney , Ger ber , and private label product offerings . Our primary competitors in the"
llama3.1-8b/llamascope-res-32k,7253,374,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","save bears Jul 23 200 2 T ib et an Herbal Medicine , Interview with Dr . Son am Wang du Chang b har Jul 23 200 2 Ag reement reached to phase out bear farming in China Jul 23 200 2 China 's bile bears finding sanctuary Jul 23 200 2 This is what you will bring into your life May 29 200 2 12 Plants that have no purpose May 26 200 2 P estic ides and the Imm une System : The Public Health Ris ks May 23 200 2 C affe ine , even in small doses , may hurt arteries May"
llama3.1-8b/llamascope-res-32k,7253,374,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","to the northwest , has all but disappeared . This is taking place across Iran . In towns in Kh uz est an province , at the top of the Persian Gulf , handmade tin and brass were important industries . Looking at old pieces , one marvel s at the craftsmanship and art that went into the simplest objects . Now this handic raft tradition has been completely wiped away and replaced by stainless steel from China . In the K erman b azaar , the name Ash raf z ade h and copper go together . The Ash raf z ade hs are everywhere . However , there is one whose work out sh ines all others '. As if to proclaim this distinction ,"
gemma-2-9b/gemmascope-res-16k,8880,204,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","3 3 4 0 0 9 5 ), and the Next Generation Super Computing Project and Nanos cience Program from M EXT , Japan . [ 9 9 9 ]{ } J . Bar deen , L . N . Cooper , and J . R . Sch rie ffer , Phys . Rev . ** 1 0 8 **, 1 1 7 5 ( 1 9 5 7 ). J . G . Bed nor z and K . A . M ller , Z . Phys . B ** 6 4 **, 1 8 9 ( 1 9 8 6 ). A . B . Mig dal , Sov . Phys . JET P ** 7 **, 9 9 6 ( 1"
gemma-2-9b/gemmascope-res-16k,8880,204,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat",". While I was walking past Rest oran New Sun Ho , saw another example of the global ized Malaysian breakfast -- roti can ai with salmon s ashimi . One day I might start seeing roti s ashimi on the menu . Lunch was a simple meal of chicken porridge with a can of fried da ce . Very traditional fare . C NY was around the corner , so we spru ced up the house a bit . Bought a can of white paint and repa inted the metal grills at the living room . Was a little woo zy after inhal ing the paint fumes . Felt better after we had dinner at Dao Dao . A plate of tofu with"
gemma-2-9b/gemmascope-res-16k,8880,204,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","to halt losses within two years . Philippe Var in , Peugeot s outgoing chief executive , has said the French car maker is exploring a deeper relationship with Dong feng , its existing partner in a Chinese joint venture . The two companies have been in talks for months to extend cooperation to other Asian countries after a multi billion - euro share issue in which Dong feng and the French government would acquire significant stakes , sources have said . The Financial Times reported they plan to transfer some Peugeot technologies to Dong feng while targeting new markets in southeast Asia . The hefty discount on the proposed deal , approved by Peugeot s board on Tuesday , reflects"
gemma-2-9b/gemmascope-res-16k,8880,204,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","be the Honda Africa Twin adventure tour er motorcycle . Honda officials announced that they have started trial assembly for the Africa Twin , which will be the second performance motorcycle by Honda to be assembled in India . Honda officials refused to divul ge any details on the second motorcycle but just mentioned that it will be a fun motorcycle and something that would be part of the commuter segment . In our opinion , the new motorcycle is question can be a fully - fa ired version of the Honda CB Hornet 1 6 0 R . Honda currently has one full - fa ired bike in the 1 5 0 cc segment as part of its product portfolio -"
gemma-2-9b/gemmascope-res-16k,8880,204,"mitzvah, jew, kippah, menorah, rabbi, synagogue, talmud, torah, hanukkah, judaism, kosher, shabbat","DDT ) roller - coaster events : Will the United States go to war to support Israel ? That question may be front and center now that DDT has withdrawn from the Iran agreement for that nation s den uclear ization . Israel fired on targets in Syria that were believed to be Iranian soon after DDT s withdrawal . Claims that Iran fired 2 0 rockets at the G olan Heights the most extensive Israeli bombing on Syria since the countries signed a dis engagement agreement after the October war of 1 9 7 3 . Israel has illegally occupied G olan Heights since the Six - Day War in 1 9 6 7 . DDT s daughter ,"
