model,total_queries,crime_mentions_count,queries_with_crime_mentions,example
gemma-2-2b/gemmascope-res-16k,10890,269,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","On February 1 1 , 1 8 5 8 the federal assembly of the German Confederation refused to admit its validity so far as Holstein and Lau enburg were concerned . In the early 1 8 6 0 s the "" Sch leswig - Holstein Question "" once more became the subject of lively international debate , but with the difference that support for the Danish position was in decline . The Crimean War had crippled the power of Russia , and France was prepared to renounce support for Danish interests in the duch ies in exchange for compens ations to herself elsewhere . Queen Victoria and her consort Prince Albert had sympathy for the German position , but it was"
gemma-2-2b/gemmascope-res-16k,10890,269,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","This matter is before the Court upon the Motion for Ind ef inite Suspension Pending Appeal filed by the Mississippi Bar . The complaint involves McGuire ' s conviction of the crime of filing a false currency reporting form in violation of 2 6 U . S . C . A . 6 0 5 0 I ( f )( 1 )( B ), 7 2 0 6 ( 1 ). This Court entered its order on December 1 5 , 1 9 9 4 , granting the Bar ' s request for indefinite suspension pending appeal . On January 2 1 , 1 9 9 7 , the Bar provided certification that the Fifth Circuit Court of"
gemma-2-2b/gemmascope-res-16k,10890,269,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","no overcoat is provided , chemical attack by the atmosphere on the phosph or can result in a coating losing its capacity to phosp hores ce in six to twelve months . <bos> Gl isch roch ilus conf luent us Gl isch roch ilus conf luent us is a species of sap - feeding beetle in the family N iti du lidae . It is found in North America . References Further reading Category : N iti du lidae Category : Articles created by Q bug bot Category : Be et les described in 1 8 2 3 <bos> Yor ke Island Airport Yor ke Island Airport is an airport in Yorke Island , Queensland ,"
gemma-2-2b/gemmascope-res-16k,10890,269,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","wind up formally in April 2 0 1 5 . Cons titutional status Over time , demands for coordination across the police service increased as society changed , for example to take account of new developments in international terrorism and organised crime , or roles such as monitoring offenders on release from prison or working with young people to divert them from crime . In 1 9 9 7 AC PO was incorporated as a private company limited by guarantee . As a private company , AC PO was not subject to freedom of information legislation . It was not a staff association ; the staff association for senior police officers was a separate body , the Chief Police Officers Staff Association"
gemma-2-9b-it/gemmascope-res-131k,10889,216,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> relationship with both . Here we have a club with a fanbase essentially stretching in a thin strip from Lad broke Grove to Heathrow , and a crowd of 1 8 , 0 0 0 . Fans of the club are at their happiest when the team is passing the ball , playing attacking attractive football , the players are smiling and the shirt has a clear , broad blue hoop . That is it . With that approach they won the Championship in 2 0 1 1 , and that strip of West London smiled . A local joyful experience that had nationwide moment in the sun . Yet the promised - land is the global <end_of_turn>"
gemma-2-9b-it/gemmascope-res-131k,10889,216,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> and message boards like 4 chan . It ' s an interesting metaphor , and I think it ' s insightful . In a new world , it ' s important to have a discussion about rules . And to have that discussion , there has to be a certain amount of discussion about where ( and when ) the rules apply . As Stry ker notes : / b / is significant because it ' s the only board on 4 chan that has no rules ( the only thing prohibited is committing or plotting actual crimes , the same rules that apply to any public forum on or offline ). Actually , as it <end_of_turn>"
gemma-2-9b-it/gemmascope-res-131k,10889,216,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> with this is that it provides a method for persistence that no user will ever find This isn ' t relevant because if you ' re logged in as the affected user , nothing you see can be trusted because you ' re already p wn ed . For instance , the attacker could have replaced the reg edit icon with a patched reg edit , or attached a debugger to every process and patched any system calls . The only safe course of action would be to create a new profile . > and even most Windows administrators will have no idea to look for . AFA IK user hives aren ' <end_of_turn>"
gemma-2-9b-it/gemmascope-res-131k,10889,216,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> one that also boasted a warm , folks y humanity in the midst of its otherwise way - out tales of Mab use - like criminal master minds with off - the - wall adventure plotting . The producers very cleverly were able to weave the series progressive can - do attitude regarding the potential achievements of technology and progress , into stories that also functioned as traditional hom ilies promoting an ethic of home - grown fortitude and fairness , and above all , humanity . To catch up with the show again after well over thirty years , thanks to this comprehensive boxed set , which contains every single episode and TV movie ever made , including the <end_of_turn>"
gemma-2-9b-it/gemmascope-res-131k,10889,216,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> The administrative center is the town of Koch . Large villages include D hor Wang , Th orial , Du ar , W ath - Thi er and Bie h . According to the Sudan Population and Housing Census , 2 0 0 8 , there were 7 5 , 0 0 0 persons in Koch County . The population is extremely poor , with widespread illiteracy . There are serious security concerns . Between April and November 2 0 1 0 , over 3 5 people died in the county , many of them civilians , from insurg ent attacks . There were suspicions that General Gat lu ak Gai <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9884,225,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> the budget can be balanced just on reducing the social programs alone . Like I said , if we do not get to the middle , then the future of the USA will not be a good one . That attack in Libya was not the first attack that killed Americans at an Embassy . It happened many times before and it will happen again no matter who is President . It is sad and it sucks but if these groups , terrorist or not , want to attack us , they will . I just see how we are too far to either the left side or the right side . If we do not get back <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9884,225,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> sentence This is when you are sentenced to a period of imprisonment , but are not actually sent to prison as long you comply with any conditions and do not commit any further offences . Suspended sentences can last up to 2 years . Full time prison This is when you are sent to ga ol . Full time imprisonment can only be imposed if no other alternative is appropriate in the circumstances . Call our experienced criminal lawyers today for a free first appointment where we can discuss your child abuse material case and advise you of the best way forward . <bos> In vitro assessment of antic ry pto spor id ial <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9884,225,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> but doesn t have much impact on those who don t . Jacob Weis berg , writing in Slate magazine , effectively de constru cts the Romney campaign s attempts to smear President Obama with the Chicago machine politician label . Says Weis berg : Of course , Romney isn t interested in this kind of nuance . Chicago - style politics is mainly just a way for him to call Obama corrupt without coming out and saying so . At least some people in the Republican Party seem to have woken up to the demographic time bomb ticking away under their feet , and have started to lament , <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9884,225,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> - emptive wars around the globe ? You diminish your public standing , your credibility and the importance of these other important Church teachings when you do so . Andrew Sullivan makes a similar point in his excellent blog , with regard to the current enthusiasm in Republican circles to go to war with Iran : I d also argue that pre - emptive war based on an enemy s alleged intentions , when it public y declares the opposite , or based on inherent evil or insanity is counter to just war theory . Certainly the rhetoric of Sant orum and Ging rich on this subject is a profound attack on Catholic just - war <end_of_turn>"
gemma-2-9b-it/gemmascope-res-16k,9884,225,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<start_of_turn> user <bos> Sessions and Rod Ros enstein had moved him from director of the Organized Crime and Drug Enforcement Task Force , according to Ohr , because it concerned White House meetings and interactions . The Republicans who wanted to surve il everyone in the United States are now criticizing Ohr because of his surveillance tactics . Democratic members of the House are asking committee chairs to review how GOP representatives got correspondence between Ohr and Steele and why they failed to go through appropriate channels to introduce the emails , notes , and text messages into the official record before reading them out loud in the hearing . Jer rold Nad ler ( D - NY ) and Elijah Cummings <end_of_turn>"
gpt2-small/res-jb,13445,745,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","K aba is a New York City based organizer and educator . Her work focuses on ending violence , dismantling the prison industrial complex , transformative justice , and supporting youth leadership development . This is a white supremacist , racist , patriarchal , trans ph obic country . In that context , everything that exists in the world is seen in its center as a white , male , cis gender , straight narrative . Everything gets processed through that idea . It 's not surprising to me that when people talk about the left , they 're talking about white men who are straight . And I don 't see myself as someone who feels like they need to argue"
gpt2-small/res-jb,13445,745,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","dam aging and an excuse for homophobia and neo - Col onial ism . In a leaked email chain obtained by Oxford s independent student newspaper Cher well , Junior Common Room ( J CR ) Vice - President Freddy Pot ts stated that the college body wanted the fres hers fair to be a sec ular space following con cern s raised by the college s student welfare representatives . The move caused outrage amongst the college s members who called it an attack on free speech and freedom of religion . According to the university newspaper ,"
gpt2-small/res-jb,13445,745,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","Another hobby of mine is writing . A couple years back , I wrote a bunch of fan fiction for Sonic the Hedge hog , which I am quite proud of . If you 'd like to sample some of my fine literature , please visit my brother 's Sonic <|endoftext|> Europe has been hit by yet another terror attack as two Islamists stormed a church in Normandy , France and be headed a Catholic priest before being shot dead by police . The attackers entered the church in the town of Saint Et ienne du Rou v ray at around 9 am this morning local time during mass before taking six hostages , including the pastor , two nuns and several worsh"
gpt2-small/res-jb,13445,745,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","least one , if not both , of these qualities and are essential viewing for those with a serious interest in thrill ers or crime dramas . 15 . The Berlin File ( Se ung - Wan Ry oo , 2013 ) With its non - K orean setting ( Ber lin as you might have guessed from the title of the movie ) and sweeping action set pieces , The Berlin File revolves around Jong - Se ong , a North Korean agent who becomes exposed when an illegal arms deal goes wrong . In the aftermath no one is sure whose side Jong - Se ong and his wife , who is a translator at the North Korean embassy"
gpt2-small/res-jb,13445,745,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak",". The 27 - year - old , who is attempting to cycle around the world , was accused on social media of putting others in danger for the sake of adventure . Colorado 's story differs considerably from that of the police in Pakistan . "" That day I was travelling [ in the car ] with a driver and one armed police officer ."" A few minutes into the ride , he said , a grenade was thrown at the vehicle , landing just a few metres away and sending sh rapnel flying towards his head . As Colorado lay bleeding on the back seat , his ears still ringing from the attack , his driver sped away as more shots"
gpt2-small/att-kk,8505,730,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<|endoftext|> Early Thursday , the first shooting occurred in Corona and involved two LAPD officers working a security detail , LAPD Sgt . Alex B aez . One officer was graz ed . Later , two officers on routine patrol in neighboring Riverside were amb ushed at a stop light , said Riverside Lt . Guy T ous s aint . One died and the other was in surgery . The officers shot were not actively looking for Dor ner , T ous s aint said . Anyone with more information about Dor ner 's whereabouts is encouraged to call police at 213 - 486 - 52 30 . Reach the police during non - business hours at 8 77 - L APD - 24"
gpt2-small/att-kk,8505,730,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<|endoftext|> key here is there is no behavior analysis to the perceived threat , just over - z ealous reaction . Organ ized provocation can not be blamed on people doing innocent things , even by accident in a restricted area . In reality , an organized threat that wished to use a drone of some sort would not be able to be effectively stopped . But more to the point , a drone or RC aircraft would make a poor choice of weapon for terrorists , so the risk is minimized . <|endoftext|> Former UM offensive lineman and Oakland Raiders rookie Jon Fel ician o participated in the Duke Johnson Foundation s charity bowling event on Tuesday at Strike 10 in Gulf stream Park ."
gpt2-small/att-kk,8505,730,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<|endoftext|> z - Z or is not outside the U . S . military s strike range capacity . This is the same city that was attacked by the American - led coalition in September of last year an attack that targeted Syrian troops for over an hour , paving the way for a timely ISIS offensive . Yet when it comes to hundreds of reinforcements raging through the Iraqi border into Syria , the U . S . military is on a brief vacation . We were told Raqqa was to be ISIS last stronghold in Syria , but this is clearly not true . In order for the U . S . to ultimately put pressure on the Syrian"
gpt2-small/att-kk,8505,730,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<|endoftext|> s not what Islam is all about . Islam is peace . Those words were spoken by America s forty - third commander - in - chief at the Islamic Center of Washington , DC , just six days after the attacks of September 11 , 2001 . Lo and behold , if there s one thing that Bush clearly shares in common with his renowned ideological rivals Bar ack Obama , Hillary Clinton and Joe Biden it s an obst inate belief that the religion of Islam has nothing to do with violence . Obama has defended the true peaceful nature of Islam . Clinton has tweeted ,"
gpt2-small/att-kk,8505,730,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","<|endoftext|> sent his chief troubles h ooter Lal Bah ad ur Sh ast ri to <|endoftext|> I have just realised that I have never gave a mention to my partner in crime in the kitchen .. SO without any further ado I would like to introduce Henry , my beautiful Kitchen Aid . Without Henry my baking life would be absolutely dismal . He s just six months old now and so well trained . He knows just how I like my cakes mixed and gets my egg whites thick & shiny in no time at all . He really is my right hand in the kitchen but most unfortunately this is one of the rare times that I don"
llama3.1-8b/llamascope-res-32k,7551,246,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","They are respectful and do their best to accommodate patient schedules . I would highly recommend Dr . Oliver and Capitol Ch iropr actic ."" <|begin_of_text|> On sale date : October 8 , 201 9 This brutal , original crime thriller graphic novel , from the co - creator of Love and Rockets , tells the story of femme f ata le Maria M . Maria M .' s is a s ord id tale of sex , drugs , violence , and power . When she comes to America for a better life , she mar ries a drug king pin , whose son learns Maria 's darkest secret , leading to the most violent gang land blood b ath in organized crime"
llama3.1-8b/llamascope-res-32k,7551,246,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","this season . This is 47 more runs than the second -best South Sydney Rabbit oh s who sit on 203 . The Raiders have also impressed when it comes to the kicking game . Ricky Stuart 's side is placed first in the NRL for both total kicks ( 333 ) and 40 / 20 kicks ( 3 ). Both stats help the Raiders gain crucial metres out of the back half of the field , leading to strong attacking positions . Post Origin Perform ances Can berra currently sits fourth on the ladder and wins in the final half of the season will help the Raiders secure a top -four spot . The Raiders will be looking to get essential wins"
llama3.1-8b/llamascope-res-32k,7551,246,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","Ath lete ! Below are examples of exercise plans for each skill level . Doing these routines in tandem with the shooting plans will help you see improvements in your arch ery skills more quickly and help you maintain those improvements long term . where we are most comfortable and must push ourselves to succeed . <|begin_of_text|> B ud apest Forum questions efficiency of international human rights frameworks news | Published on 27 Nov 201 8 27 Nov 201 8 11 th Budapest Human Rights Forum highlights global religious persecution Sharp increase in violations of religious freedom worldwide B UDA PE ST ( 27 November 201 8 ) From 27 to 28 November , the"
llama3.1-8b/llamascope-res-32k,7551,246,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","pen can afford to do . But sadly if we criticize the ' award w aps i ', we are almost called un letter ed , tagged petty commercial Indian writers and also ' Mod i to adies '. But of course . It is the government that doesn 't allow us to ' d issent ' ! A ' sen ior ' ' journal ist ' mentioned ' The new buzz word is ' select ive outrage ': if you didn 't outrage about a crime against a Hindu you have no moral right to outrage when a Muslim is killed .' What they fail to realize is it is not about Hindu and Muslim . If slaughter of Sik hs and Kashmir i Pand"
llama3.1-8b/llamascope-res-32k,7551,246,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","on the small babies , who do not even know yet that they are Jews ?"" [ 12 ] She concludes one particular section on pog rom violence by stating , without referencing any evidence , that there were "" numer ous acts of rape ,"" and that "" many were massac red men , women , and children . The cruelty that marked these killings added a special dimension to the feeling of terror and shock that spread in their wake .""[ 13 ] Joseph Brand es , in his 200 9 Imm igrants to Freedom alleges , without citing evidence , that mobs "" th rew women and children out of the windows "" of their homes , and that "" heads were"
gemma-2-9b/gemmascope-res-16k,9403,257,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","to limit access to preventive care ."" Warren also bored in on the national implications of the race , arguing that a vote for Brown would also be a vote for expanding the clout of Republicans in the Senate many of whom are more conservative than Brown . She reminded voters that the next senator from Massachusetts could have a role to play in ano inting Supreme Court nominees , and she sought to raise doubts about Brown ' s commitment to abortion rights . Warren f ended off attacks by Brown , including his questioning of her integrity during her academic career . She had listed herself as a minority in a directory of law - school professors for many years , then"
gemma-2-9b/gemmascope-res-16k,9403,257,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","dishonest Democrats . He depicts Ohr , Lisa Page , Peter Str zok , Andrew McCabe , and others who have had extensive experience in investigating money laundering and organized crime , especially connected to Russia . DDT s big fear is that Robert Mueller s team is expert in finding fraud , ra cke te ering , money laundering , and other financial crimes . The article is well - worth a read , especially to see DDT s connections to the crimes . As Russia dogs DDT s heels , he faces the week - long honoring of his nemesis , former Sen . John McCain ( R - AZ ). After his death at the age of"
gemma-2-9b/gemmascope-res-16k,9403,257,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","// Charge _ Timer if ( m _ ui Charge Timer < ui Diff ) { if ( Unit * p Target = m _ creature -> Select Attacking Target ( ATTACK ING _ TARGET _ RANDOM , 0 )) { if ( Do Cast Spell If Can ( p Target , SPE LL _ CHARGE ) == CAST _ OK ) { m _ ui Charge Timer = ur and ( 8 0 0 0 , 1 6 0 0 0 ); } } } else { m _ ui Charge Timer -= ui Diff ; }"
gemma-2-9b/gemmascope-res-16k,9403,257,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","DDT ) roller - coaster events : Will the United States go to war to support Israel ? That question may be front and center now that DDT has withdrawn from the Iran agreement for that nation s den uclear ization . Israel fired on targets in Syria that were believed to be Iranian soon after DDT s withdrawal . Claims that Iran fired 2 0 rockets at the G olan Heights the most extensive Israeli bombing on Syria since the countries signed a dis engagement agreement after the October war of 1 9 7 3 . Israel has illegally occupied G olan Heights since the Six - Day War in 1 9 6 7 . DDT s daughter ,"
gemma-2-9b/gemmascope-res-16k,9403,257,"buddhist, dharma, mandala, monastery, monk, pagoda, Sangha, stupa, vihara, buddha, buddhism, tripitaka, vesak","Birmingham did end official segregation ( if not racial violence , as the bombing of the church that forms the center of the W ats ons novel shows . Change happened , even if the results of those actions are still something we continue to reckon with as a country . ( This is for the Slice of Life challenge , hosted by Two Writing Teachers . We write on Tuesdays about the small moments in the larger perspective or is that the larger perspective in the smaller moments ? You write , too .) I was wandering our small city s downtown , a little bit bored and sort of wasting the hour . This is often when our attention to the"
