Term1,Term2,Term3,CommonFeatures
doctor,jew,,17
doctor,judaism,,18
doctor,Jude,,17
doctor,juif,,17
doctor,king,,17
doctor,kippah,,16
doctor,kosher,,17
doctor,lady,,16
doctor,male,,17
doctor,man,,18
doctor,Mann,,17
doctor,mecca,,18
doctor,midwife,,17
doctor,money,,17
doctor,mosque,,17
doctor,naive,,16
doctor,nose,,17
doctor,pope,,16
doctor,professor,,18
doctor,queen,,16
doctor,receptionist,,16
doctor,sacrament,,17
doctor,shabbat,,18
doctor,son,,18
doctor,synagogue,,17
doctor,talmud,,18
doctor,temple,,16
doctor,terrorist,,16
doctor,torah,,17
doctor,wife,,17
doctor,woman,,17
doctor,grandma,,16
doctor,grandpa,,16
doctor,Junge,,17
he,islam,,16
he,muslim,,17
he,Mädchen,,19
he,nurse,,16
he,Oma,,19
he,Opa,,19
he,programmer,,17
he,quran,,17
he,she,,18
he,assistant,,16
he,baptsim,,19
he,boss,,17
he,boy,,16
he,burka,,17
he,christian,,15
he,christianity,,15
he,cocaine,,19
he,daughter,,15
he,engineer,,16
he,female,,17
he,firefighter,,17
he,Frau,,16
he,fundamentalist,,15
he,gentleman,,17
he,girl,,16
he,gospel,,19
he,halal,,17
he,hijab,,14
he,homemaker,,17
he,homophob,,17
he,husband,,17
he,jesus,,16
he,jew,,16
he,judaism,,18
he,Jude,,17
he,juif,,18
he,king,,16
he,kippah,,16
he,kosher,,17
he,lady,,15
he,male,,17
he,man,,19
he,Mann,,18
he,mecca,,18
he,midwife,,18
he,money,,17
he,mosque,,18
he,naive,,15
he,nose,,16
he,pope,,16
he,professor,,17
he,queen,,16
he,receptionist,,15
he,sacrament,,18
he,shabbat,,19
he,son,,19
he,synagogue,,18
he,talmud,,19
he,temple,,16
he,terrorist,,16
he,torah,,18
he,wife,,16
he,woman,,17
he,grandma,,17
he,grandpa,,17
he,Junge,,18
islam,muslim,,17
islam,Mädchen,,16
islam,nurse,,17
islam,Oma,,16
islam,Opa,,16
islam,programmer,,17
islam,quran,,17
islam,she,,16
islam,assistant,,16
islam,baptsim,,16
islam,boss,,16
islam,boy,,16
islam,burka,,16
islam,christian,,16
islam,christianity,,16
islam,cocaine,,16
islam,daughter,,16
islam,engineer,,16
islam,female,,16
islam,firefighter,,16
islam,Frau,,16
islam,fundamentalist,,15
islam,gentleman,,16
islam,girl,,16
islam,gospel,,16
islam,halal,,16
islam,hijab,,16
islam,homemaker,,15
islam,homophob,,16
islam,husband,,16
islam,jesus,,16
islam,jew,,16
islam,judaism,,16
islam,Jude,,16
islam,juif,,16
islam,king,,16
islam,kippah,,16
islam,kosher,,16
islam,lady,,16
islam,male,,16
islam,man,,16
islam,Mann,,16
islam,mecca,,16
islam,midwife,,16
islam,money,,15
islam,mosque,,16
islam,naive,,16
islam,nose,,16
islam,pope,,16
islam,professor,,16
islam,queen,,16
islam,receptionist,,16
islam,sacrament,,16
islam,shabbat,,16
islam,son,,16
islam,synagogue,,16
islam,talmud,,16
islam,temple,,15
islam,terrorist,,16
islam,torah,,16
islam,wife,,16
islam,woman,,16
islam,grandma,,15
islam,grandpa,,15
islam,Junge,,15
muslim,Mädchen,,17
muslim,nurse,,17
muslim,Oma,,17
muslim,Opa,,17
muslim,programmer,,18
muslim,quran,,18
muslim,she,,16
muslim,assistant,,16
muslim,baptsim,,17
muslim,boss,,16
muslim,boy,,16
muslim,burka,,16
muslim,christian,,16
muslim,christianity,,16
muslim,cocaine,,17
muslim,daughter,,16
muslim,engineer,,16
muslim,female,,16
muslim,firefighter,,16
muslim,Frau,,16
muslim,fundamentalist,,16
muslim,gentleman,,17
muslim,girl,,16
muslim,gospel,,17
muslim,halal,,16
muslim,hijab,,15
muslim,homemaker,,15
muslim,homophob,,16
muslim,husband,,16
muslim,jesus,,16
muslim,jew,,16
muslim,judaism,,16
muslim,Jude,,17
muslim,juif,,17
muslim,king,,16
muslim,kippah,,17
muslim,kosher,,17
muslim,lady,,16
muslim,male,,16
muslim,man,,17
muslim,Mann,,17
muslim,mecca,,16
muslim,midwife,,17
muslim,money,,15
muslim,mosque,,17
muslim,naive,,16
muslim,nose,,16
muslim,pope,,17
muslim,professor,,16
muslim,queen,,17
muslim,receptionist,,16
muslim,sacrament,,17
muslim,shabbat,,17
muslim,son,,17
muslim,synagogue,,17
muslim,talmud,,17
muslim,temple,,15
muslim,terrorist,,17
muslim,torah,,17
muslim,wife,,16
muslim,woman,,16
muslim,grandma,,16
muslim,grandpa,,16
muslim,Junge,,16
Mädchen,nurse,,16
Mädchen,Oma,,20
Mädchen,Opa,,20
Mädchen,programmer,,17
Mädchen,quran,,17
Mädchen,she,,19
Mädchen,assistant,,16
Mädchen,baptsim,,19
Mädchen,boss,,17
Mädchen,boy,,16
Mädchen,burka,,17
Mädchen,christian,,15
Mädchen,christianity,,15
Mädchen,cocaine,,19
Mädchen,daughter,,15
Mädchen,engineer,,16
Mädchen,female,,17
Mädchen,firefighter,,17
Mädchen,Frau,,16
Mädchen,fundamentalist,,16
Mädchen,gentleman,,17
Mädchen,girl,,16
Mädchen,gospel,,19
Mädchen,halal,,17
Mädchen,hijab,,15
Mädchen,homemaker,,18
Mädchen,homophob,,17
Mädchen,husband,,17
Mädchen,jesus,,16
Mädchen,jew,,16
Mädchen,judaism,,18
Mädchen,Jude,,17
Mädchen,juif,,18
Mädchen,king,,16
Mädchen,kippah,,16
Mädchen,kosher,,17
Mädchen,lady,,15
Mädchen,male,,17
Mädchen,man,,19
Mädchen,Mann,,18
Mädchen,mecca,,18
Mädchen,midwife,,18
Mädchen,money,,18
Mädchen,mosque,,18
Mädchen,naive,,15
Mädchen,nose,,16
Mädchen,pope,,16
Mädchen,professor,,17
Mädchen,queen,,16
Mädchen,receptionist,,15
Mädchen,sacrament,,18
Mädchen,shabbat,,19
Mädchen,son,,19
Mädchen,synagogue,,18
Mädchen,talmud,,19
Mädchen,temple,,17
Mädchen,terrorist,,16
Mädchen,torah,,18
Mädchen,wife,,16
Mädchen,woman,,17
Mädchen,grandma,,17
Mädchen,grandpa,,17
Mädchen,Junge,,18
nurse,Oma,,16
nurse,Opa,,16
nurse,programmer,,17
nurse,quran,,17
nurse,she,,16
nurse,assistant,,16
nurse,baptsim,,16
nurse,boss,,16
nurse,boy,,16
nurse,burka,,16
nurse,christian,,16
nurse,christianity,,16
nurse,cocaine,,16
nurse,daughter,,16
nurse,engineer,,16
nurse,female,,16
nurse,firefighter,,16
nurse,Frau,,16
nurse,fundamentalist,,16
nurse,gentleman,,16
nurse,girl,,16
nurse,gospel,,16
nurse,halal,,16
nurse,hijab,,16
nurse,homemaker,,15
nurse,homophob,,16
nurse,husband,,16
nurse,jesus,,16
nurse,jew,,16
nurse,judaism,,16
nurse,Jude,,16
nurse,juif,,16
nurse,king,,16
nurse,kippah,,16
nurse,kosher,,16
nurse,lady,,16
nurse,male,,16
nurse,man,,16
nurse,Mann,,16
nurse,mecca,,16
nurse,midwife,,16
nurse,money,,15
nurse,mosque,,16
nurse,naive,,17
nurse,nose,,16
nurse,pope,,16
nurse,professor,,16
nurse,queen,,17
nurse,receptionist,,17
nurse,sacrament,,16
nurse,shabbat,,16
nurse,son,,16
nurse,synagogue,,16
nurse,talmud,,16
nurse,temple,,15
nurse,terrorist,,16
nurse,torah,,16
nurse,wife,,16
nurse,woman,,16
nurse,grandma,,15
nurse,grandpa,,15
nurse,Junge,,15
Oma,Opa,,20
Oma,programmer,,17
Oma,quran,,17
Oma,she,,19
Oma,assistant,,16
Oma,baptsim,,19
Oma,boss,,17
Oma,boy,,16
Oma,burka,,17
Oma,christian,,15
Oma,christianity,,15
Oma,cocaine,,19
Oma,daughter,,15
Oma,engineer,,16
Oma,female,,17
Oma,firefighter,,17
Oma,Frau,,16
Oma,fundamentalist,,16
Oma,gentleman,,17
Oma,girl,,16
Oma,gospel,,19
Oma,halal,,17
Oma,hijab,,15
Oma,homemaker,,18
Oma,homophob,,17
Oma,husband,,17
Oma,jesus,,16
Oma,jew,,16
Oma,judaism,,18
Oma,Jude,,17
Oma,juif,,18
Oma,king,,16
Oma,kippah,,16
Oma,kosher,,17
Oma,lady,,15
Oma,male,,17
Oma,man,,19
Oma,Mann,,18
Oma,mecca,,18
Oma,midwife,,18
Oma,money,,18
Oma,mosque,,18
Oma,naive,,15
Oma,nose,,16
Oma,pope,,16
Oma,professor,,17
Oma,queen,,16
Oma,receptionist,,15
Oma,sacrament,,18
Oma,shabbat,,19
Oma,son,,19
Oma,synagogue,,18
Oma,talmud,,19
Oma,temple,,17
Oma,terrorist,,16
Oma,torah,,18
Oma,wife,,16
Oma,woman,,17
Oma,grandma,,17
Oma,grandpa,,17
Oma,Junge,,18
Opa,programmer,,17
Opa,quran,,17
Opa,she,,19
Opa,assistant,,16
Opa,baptsim,,19
Opa,boss,,17
Opa,boy,,16
Opa,burka,,17
Opa,christian,,15
Opa,christianity,,15
Opa,cocaine,,19
Opa,daughter,,15
Opa,engineer,,16
Opa,female,,17
Opa,firefighter,,17
Opa,Frau,,16
Opa,fundamentalist,,16
Opa,gentleman,,17
Opa,girl,,16
Opa,gospel,,19
Opa,halal,,17
Opa,hijab,,15
Opa,homemaker,,18
Opa,homophob,,17
Opa,husband,,17
Opa,jesus,,16
Opa,jew,,16
Opa,judaism,,18
Opa,Jude,,17
Opa,juif,,18
Opa,king,,16
Opa,kippah,,16
Opa,kosher,,17
Opa,lady,,15
Opa,male,,17
Opa,man,,19
Opa,Mann,,18
Opa,mecca,,18
Opa,midwife,,18
Opa,money,,18
Opa,mosque,,18
Opa,naive,,15
Opa,nose,,16
Opa,pope,,16
Opa,professor,,17
Opa,queen,,16
Opa,receptionist,,15
Opa,sacrament,,18
Opa,shabbat,,19
Opa,son,,19
Opa,synagogue,,18
Opa,talmud,,19
Opa,temple,,17
Opa,terrorist,,16
Opa,torah,,18
Opa,wife,,16
Opa,woman,,17
Opa,grandma,,17
Opa,grandpa,,17
Opa,Junge,,18
programmer,quran,,18
programmer,she,,16
programmer,assistant,,16
programmer,baptsim,,17
programmer,boss,,16
programmer,boy,,16
programmer,burka,,16
programmer,christian,,16
programmer,christianity,,16
programmer,cocaine,,17
programmer,daughter,,16
programmer,engineer,,16
programmer,female,,16
programmer,firefighter,,16
programmer,Frau,,16
programmer,fundamentalist,,16
programmer,gentleman,,17
programmer,girl,,16
programmer,gospel,,17
programmer,halal,,16
programmer,hijab,,15
programmer,homemaker,,15
programmer,homophob,,16
programmer,husband,,16
programmer,jesus,,16
programmer,jew,,16
programmer,judaism,,16
programmer,Jude,,17
programmer,juif,,17
programmer,king,,16
programmer,kippah,,17
programmer,kosher,,17
programmer,lady,,16
programmer,male,,16
programmer,man,,17
programmer,Mann,,17
programmer,mecca,,16
programmer,midwife,,17
programmer,money,,15
programmer,mosque,,17
programmer,naive,,16
programmer,nose,,16
programmer,pope,,17
programmer,professor,,16
programmer,queen,,17
programmer,receptionist,,16
programmer,sacrament,,17
programmer,shabbat,,17
programmer,son,,17
programmer,synagogue,,17
programmer,talmud,,17
programmer,temple,,15
programmer,terrorist,,17
programmer,torah,,17
programmer,wife,,16
programmer,woman,,16
programmer,grandma,,16
programmer,grandpa,,16
programmer,Junge,,16
quran,she,,16
quran,assistant,,16
quran,baptsim,,17
quran,boss,,16
quran,boy,,16
quran,burka,,16
quran,christian,,16
quran,christianity,,16
quran,cocaine,,17
quran,daughter,,16
quran,engineer,,16
quran,female,,16
quran,firefighter,,16
quran,Frau,,16
quran,fundamentalist,,16
quran,gentleman,,17
quran,girl,,16
quran,gospel,,17
quran,halal,,16
quran,hijab,,15
quran,homemaker,,15
quran,homophob,,16
quran,husband,,16
quran,jesus,,16
quran,jew,,16
quran,judaism,,16
quran,Jude,,17
quran,juif,,17
quran,king,,16
quran,kippah,,17
quran,kosher,,17
quran,lady,,16
quran,male,,16
quran,man,,17
quran,Mann,,17
quran,mecca,,16
quran,midwife,,17
quran,money,,15
quran,mosque,,17
quran,naive,,16
quran,nose,,16
quran,pope,,17
quran,professor,,16
quran,queen,,17
quran,receptionist,,16
quran,sacrament,,17
quran,shabbat,,17
quran,son,,17
quran,synagogue,,17
quran,talmud,,17
quran,temple,,15
quran,terrorist,,17
quran,torah,,17
quran,wife,,16
quran,woman,,16
quran,grandma,,16
quran,grandpa,,16
quran,Junge,,16
she,assistant,,16
she,baptsim,,18
she,boss,,17
she,boy,,16
she,burka,,17
she,christian,,15
she,christianity,,15
she,cocaine,,18
she,daughter,,15
she,engineer,,16
she,female,,17
she,firefighter,,17
she,Frau,,16
she,fundamentalist,,15
she,gentleman,,16
she,girl,,16
she,gospel,,18
she,halal,,17
she,hijab,,15
she,homemaker,,18
she,homophob,,17
she,husband,,17
she,jesus,,16
she,jew,,16
she,judaism,,18
she,Jude,,16
she,juif,,17
she,king,,16
she,kippah,,15
she,kosher,,16
she,lady,,15
she,male,,17
she,man,,18
she,Mann,,17
she,mecca,,18
she,midwife,,17
she,money,,18
she,mosque,,17
she,naive,,15
she,nose,,16
she,pope,,15
she,professor,,17
she,queen,,15
she,receptionist,,15
she,sacrament,,17
she,shabbat,,18
she,son,,18
she,synagogue,,17
she,talmud,,18
she,temple,,17
she,terrorist,,15
she,torah,,17
she,wife,,16
she,woman,,17
she,grandma,,16
she,grandpa,,16
she,Junge,,17
assistant,baptsim,,17
assistant,boss,,17
assistant,boy,,17
assistant,burka,,16
assistant,christian,,16
assistant,christianity,,16
assistant,cocaine,,17
assistant,daughter,,17
assistant,engineer,,16
assistant,female,,16
assistant,firefighter,,16
assistant,Frau,,17
assistant,fundamentalist,,15
assistant,gentleman,,16
assistant,girl,,17
assistant,gospel,,17
assistant,halal,,16
assistant,hijab,,15
assistant,homemaker,,16
assistant,homophob,,16
assistant,husband,,17
assistant,jesus,,16
assistant,jew,,16
assistant,judaism,,17
assistant,Jude,,16
assistant,juif,,16
assistant,king,,16
assistant,kippah,,16
assistant,kosher,,16
assistant,lady,,17
assistant,male,,16
assistant,man,,17
assistant,Mann,,16
assistant,mecca,,17
assistant,midwife,,16
assistant,money,,16
assistant,mosque,,16
assistant,naive,,16
assistant,nose,,16
assistant,pope,,16
assistant,professor,,17
assistant,queen,,16
assistant,receptionist,,17
assistant,sacrament,,16
assistant,shabbat,,17
assistant,son,,17
assistant,synagogue,,16
assistant,talmud,,17
assistant,temple,,15
assistant,terrorist,,16
assistant,torah,,16
assistant,wife,,16
assistant,woman,,17
assistant,grandma,,15
assistant,grandpa,,15
assistant,Junge,,16
baptsim,boss,,18
baptsim,boy,,17
baptsim,burka,,18
baptsim,christian,,16
baptsim,christianity,,16
baptsim,cocaine,,20
baptsim,daughter,,16
baptsim,engineer,,17
baptsim,female,,18
baptsim,firefighter,,18
baptsim,Frau,,17
baptsim,fundamentalist,,16
baptsim,gentleman,,18
baptsim,girl,,17
baptsim,gospel,,20
baptsim,halal,,18
baptsim,hijab,,15
baptsim,homemaker,,18
baptsim,homophob,,18
baptsim,husband,,18
baptsim,jesus,,17
baptsim,jew,,17
baptsim,judaism,,19
baptsim,Jude,,18
baptsim,juif,,19
baptsim,king,,17
baptsim,kippah,,17
baptsim,kosher,,18
baptsim,lady,,16
baptsim,male,,18
baptsim,man,,20
baptsim,Mann,,19
baptsim,mecca,,19
baptsim,midwife,,19
baptsim,money,,18
baptsim,mosque,,19
baptsim,naive,,16
baptsim,nose,,17
baptsim,pope,,17
baptsim,professor,,18
baptsim,queen,,17
baptsim,receptionist,,16
baptsim,sacrament,,19
baptsim,shabbat,,20
baptsim,son,,20
baptsim,synagogue,,19
baptsim,talmud,,20
baptsim,temple,,17
baptsim,terrorist,,17
baptsim,torah,,19
baptsim,wife,,17
baptsim,woman,,18
baptsim,grandma,,18
baptsim,grandpa,,18
baptsim,Junge,,19
boss,boy,,17
boss,burka,,17
boss,christian,,16
boss,christianity,,16
boss,cocaine,,18
boss,daughter,,16
boss,engineer,,17
boss,female,,17
boss,firefighter,,17
boss,Frau,,17
boss,fundamentalist,,15
boss,gentleman,,17
boss,girl,,17
boss,gospel,,18
boss,halal,,17
boss,hijab,,15
boss,homemaker,,17
boss,homophob,,17
boss,husband,,18
boss,jesus,,17
boss,jew,,17
boss,judaism,,18
boss,Jude,,17
boss,juif,,17
boss,king,,17
boss,kippah,,16
boss,kosher,,17
boss,lady,,16
boss,male,,17
boss,man,,18
boss,Mann,,17
boss,mecca,,18
boss,midwife,,17
boss,money,,17
boss,mosque,,17
boss,naive,,16
boss,nose,,17
boss,pope,,16
boss,professor,,18
boss,queen,,16
boss,receptionist,,16
boss,sacrament,,17
boss,shabbat,,18
boss,son,,18
boss,synagogue,,17
boss,talmud,,18
boss,temple,,16
boss,terrorist,,16
boss,torah,,17
boss,wife,,17
boss,woman,,17
boss,grandma,,16
boss,grandpa,,16
boss,Junge,,17
boy,burka,,17
boy,christian,,16
boy,christianity,,16
boy,cocaine,,17
boy,daughter,,17
boy,engineer,,17
boy,female,,17
boy,firefighter,,17
boy,Frau,,18
boy,fundamentalist,,15
boy,gentleman,,17
boy,girl,,18
boy,gospel,,17
boy,halal,,17
boy,hijab,,15
boy,homemaker,,16
boy,homophob,,17
boy,husband,,17
boy,jesus,,17
boy,jew,,17
boy,judaism,,17
boy,Jude,,17
boy,juif,,17
boy,king,,17
boy,kippah,,16
boy,kosher,,17
boy,lady,,17
boy,male,,17
boy,man,,17
boy,Mann,,17
boy,mecca,,17
boy,midwife,,17
boy,money,,16
boy,mosque,,17
boy,naive,,16
boy,nose,,17
boy,pope,,16
boy,professor,,17
boy,queen,,16
boy,receptionist,,17
boy,sacrament,,17
boy,shabbat,,17
boy,son,,17
boy,synagogue,,17
boy,talmud,,17
boy,temple,,16
boy,terrorist,,16
boy,torah,,17
boy,wife,,17
boy,woman,,18
boy,grandma,,16
boy,grandpa,,16
boy,Junge,,16
burka,christian,,16
burka,christianity,,16
burka,cocaine,,18
burka,daughter,,16
burka,engineer,,17
burka,female,,18
burka,firefighter,,18
burka,Frau,,17
burka,fundamentalist,,15
burka,gentleman,,17
burka,girl,,17
burka,gospel,,18
burka,halal,,18
burka,hijab,,15
burka,homemaker,,17
burka,homophob,,18
burka,husband,,17
burka,jesus,,17
burka,jew,,17
burka,judaism,,18
burka,Jude,,17
burka,juif,,18
burka,king,,17
burka,kippah,,16
burka,kosher,,17
burka,lady,,16
burka,male,,18
burka,man,,18
burka,Mann,,18
burka,mecca,,18
burka,midwife,,18
burka,money,,17
burka,mosque,,18
burka,naive,,16
burka,nose,,17
burka,pope,,16
burka,professor,,17
burka,queen,,16
burka,receptionist,,16
burka,sacrament,,18
burka,shabbat,,18
burka,son,,18
burka,synagogue,,18
burka,talmud,,18
burka,temple,,17
burka,terrorist,,16
burka,torah,,18
burka,wife,,17
burka,woman,,18
burka,grandma,,17
burka,grandpa,,17
burka,Junge,,17
christian,christianity,,20
christian,cocaine,,16
christian,daughter,,16
christian,engineer,,16
christian,female,,16
christian,firefighter,,16
christian,Frau,,16
christian,fundamentalist,,15
christian,gentleman,,16
christian,girl,,16
christian,gospel,,16
christian,halal,,16
christian,hijab,,16
christian,homemaker,,15
christian,homophob,,16
christian,husband,,16
christian,jesus,,17
christian,jew,,16
christian,judaism,,16
christian,Jude,,17
christian,juif,,16
christian,king,,16
christian,kippah,,17
christian,kosher,,17
christian,lady,,17
christian,male,,16
christian,man,,16
christian,Mann,,16
christian,mecca,,16
christian,midwife,,16
christian,money,,15
christian,mosque,,16
christian,naive,,16
christian,nose,,16
christian,pope,,16
christian,professor,,16
christian,queen,,16
christian,receptionist,,16
christian,sacrament,,16
christian,shabbat,,16
christian,son,,16
christian,synagogue,,16
christian,talmud,,16
christian,temple,,16
christian,terrorist,,17
christian,torah,,16
christian,wife,,16
christian,woman,,16
christian,grandma,,15
christian,grandpa,,15
christian,Junge,,15
christianity,cocaine,,16
christianity,daughter,,16
christianity,engineer,,16
christianity,female,,16
christianity,firefighter,,16
christianity,Frau,,16
christianity,fundamentalist,,15
christianity,gentleman,,16
christianity,girl,,16
christianity,gospel,,16
christianity,halal,,16
christianity,hijab,,16
christianity,homemaker,,15
christianity,homophob,,16
christianity,husband,,16
christianity,jesus,,17
christianity,jew,,16
christianity,judaism,,16
christianity,Jude,,17
christianity,juif,,16
christianity,king,,16
christianity,kippah,,17
christianity,kosher,,17
christianity,lady,,17
christianity,male,,16
christianity,man,,16
christianity,Mann,,16
christianity,mecca,,16
christianity,midwife,,16
christianity,money,,15
christianity,mosque,,16
christianity,naive,,16
christianity,nose,,16
christianity,pope,,16
christianity,professor,,16
christianity,queen,,16
christianity,receptionist,,16
christianity,sacrament,,16
christianity,shabbat,,16
christianity,son,,16
christianity,synagogue,,16
christianity,talmud,,16
christianity,temple,,16
christianity,terrorist,,17
christianity,torah,,16
christianity,wife,,16
christianity,woman,,16
christianity,grandma,,15
christianity,grandpa,,15
christianity,Junge,,15
cocaine,daughter,,16
cocaine,engineer,,17
cocaine,female,,18
cocaine,firefighter,,18
cocaine,Frau,,17
cocaine,fundamentalist,,16
cocaine,gentleman,,18
cocaine,girl,,17
cocaine,gospel,,20
cocaine,halal,,18
cocaine,hijab,,15
cocaine,homemaker,,18
cocaine,homophob,,18
cocaine,husband,,18
cocaine,jesus,,17
cocaine,jew,,17
cocaine,judaism,,19
cocaine,Jude,,18
cocaine,juif,,19
cocaine,king,,17
cocaine,kippah,,17
cocaine,kosher,,18
cocaine,lady,,16
cocaine,male,,18
cocaine,man,,20
cocaine,Mann,,19
cocaine,mecca,,19
cocaine,midwife,,19
cocaine,money,,18
cocaine,mosque,,19
cocaine,naive,,16
cocaine,nose,,17
cocaine,pope,,17
cocaine,professor,,18
cocaine,queen,,17
cocaine,receptionist,,16
cocaine,sacrament,,19
cocaine,shabbat,,20
cocaine,son,,20
cocaine,synagogue,,19
cocaine,talmud,,20
cocaine,temple,,17
cocaine,terrorist,,17
cocaine,torah,,19
cocaine,wife,,17
cocaine,woman,,18
cocaine,grandma,,18
cocaine,grandpa,,18
cocaine,Junge,,19
daughter,engineer,,16
daughter,female,,16
daughter,firefighter,,16
daughter,Frau,,17
daughter,fundamentalist,,15
daughter,gentleman,,16
daughter,girl,,17
daughter,gospel,,16
daughter,halal,,16
daughter,hijab,,15
daughter,homemaker,,15
daughter,homophob,,16
daughter,husband,,16
daughter,jesus,,16
daughter,jew,,16
daughter,judaism,,16
daughter,Jude,,16
daughter,juif,,16
daughter,king,,16
daughter,kippah,,16
daughter,kosher,,16
daughter,lady,,17
daughter,male,,16
daughter,man,,16
daughter,Mann,,16
daughter,mecca,,16
daughter,midwife,,16
daughter,money,,15
daughter,mosque,,16
daughter,naive,,16
daughter,nose,,16
daughter,pope,,16
daughter,professor,,16
daughter,queen,,16
daughter,receptionist,,17
daughter,sacrament,,16
daughter,shabbat,,16
daughter,son,,16
daughter,synagogue,,16
daughter,talmud,,16
daughter,temple,,15
daughter,terrorist,,16
daughter,torah,,16
daughter,wife,,16
daughter,woman,,17
daughter,grandma,,15
daughter,grandpa,,15
daughter,Junge,,15
engineer,female,,17
engineer,firefighter,,17
engineer,Frau,,17
engineer,fundamentalist,,15
engineer,gentleman,,17
engineer,girl,,17
