Term1,Term2,Term3,CommonFeatures
engineer,Junge,,17
engineer,king,,19
engineer,kippah,,19
engineer,kosher,,19
engineer,lady,,19
engineer,male,,18
engineer,man,,17
engineer,Mann,,18
engineer,mecca,,17
engineer,midwife,,17
engineer,money,,18
engineer,mosque,,18
engineer,Mädchen,,16
engineer,Oma,,17
engineer,Opa,,17
engineer,pope,,19
engineer,professor,,18
engineer,programmer,,19
engineer,queen,,19
engineer,receptionist,,19
engineer,shabbat,,18
engineer,she,,16
engineer,son,,18
engineer,synagogue,,18
engineer,talmud,,18
engineer,terrorist,,18
engineer,torah,,18
engineer,wife,,19
engineer,woman,,18
hijab,islam,,19
hijab,muslim,,20
hijab,naive,,19
hijab,nose,,18
hijab,nurse,,20
hijab,quran,,20
hijab,sacrament,,19
hijab,temple,,19
hijab,baptsim,,16
hijab,boy,,18
hijab,burka,,19
hijab,christian,,19
hijab,christianity,,19
hijab,church,,19
hijab,cocaine,,18
hijab,daughter,,18
hijab,doctor,,19
hijab,female,,19
hijab,firefighter,,18
hijab,Frau,,18
hijab,fundamentalist,,17
hijab,gentleman,,17
hijab,girl,,18
hijab,gospel,,16
hijab,grandma,,18
hijab,grandpa,,18
hijab,halal,,17
hijab,he,,16
hijab,homemaker,,16
hijab,homophob,,18
hijab,husband,,19
hijab,jesus,,19
hijab,jew,,18
hijab,judaism,,17
hijab,Jude,,18
hijab,juif,,17
hijab,Junge,,17
hijab,king,,19
hijab,kippah,,19
hijab,kosher,,19
hijab,lady,,19
hijab,male,,18
hijab,man,,17
hijab,Mann,,18
hijab,mecca,,17
hijab,midwife,,17
hijab,money,,18
hijab,mosque,,18
hijab,Mädchen,,16
hijab,Oma,,17
hijab,Opa,,17
hijab,pope,,19
hijab,professor,,18
hijab,programmer,,19
hijab,queen,,19
hijab,receptionist,,19
hijab,shabbat,,18
hijab,she,,16
hijab,son,,18
hijab,synagogue,,18
hijab,talmud,,18
hijab,terrorist,,18
hijab,torah,,18
hijab,wife,,19
hijab,woman,,18
islam,muslim,,19
islam,naive,,18
islam,nose,,19
islam,nurse,,19
islam,quran,,19
islam,sacrament,,19
islam,temple,,19
islam,baptsim,,16
islam,boy,,18
islam,burka,,18
islam,christian,,19
islam,christianity,,19
islam,church,,19
islam,cocaine,,17
islam,daughter,,18
islam,doctor,,19
islam,female,,19
islam,firefighter,,17
islam,Frau,,19
islam,fundamentalist,,16
islam,gentleman,,17
islam,girl,,18
islam,gospel,,16
islam,grandma,,19
islam,grandpa,,19
islam,halal,,18
islam,he,,16
islam,homemaker,,16
islam,homophob,,17
islam,husband,,19
islam,jesus,,19
islam,jew,,18
islam,judaism,,17
islam,Jude,,19
islam,juif,,18
islam,Junge,,17
islam,king,,19
islam,kippah,,19
islam,kosher,,18
islam,lady,,19
islam,male,,18
islam,man,,17
islam,Mann,,19
islam,mecca,,17
islam,midwife,,17
islam,money,,17
islam,mosque,,17
islam,Mädchen,,16
islam,Oma,,17
islam,Opa,,17
islam,pope,,19
islam,professor,,18
islam,programmer,,18
islam,queen,,19
islam,receptionist,,19
islam,shabbat,,17
islam,she,,16
islam,son,,18
islam,synagogue,,17
islam,talmud,,17
islam,terrorist,,18
islam,torah,,17
islam,wife,,19
islam,woman,,18
muslim,naive,,19
muslim,nose,,18
muslim,nurse,,20
muslim,quran,,20
muslim,sacrament,,19
muslim,temple,,19
muslim,baptsim,,16
muslim,boy,,18
muslim,burka,,19
muslim,christian,,19
muslim,christianity,,19
muslim,church,,19
muslim,cocaine,,18
muslim,daughter,,18
muslim,doctor,,19
muslim,female,,19
muslim,firefighter,,18
muslim,Frau,,18
muslim,fundamentalist,,17
muslim,gentleman,,17
muslim,girl,,18
muslim,gospel,,16
muslim,grandma,,18
muslim,grandpa,,18
muslim,halal,,17
muslim,he,,16
muslim,homemaker,,16
muslim,homophob,,18
muslim,husband,,19
muslim,jesus,,19
muslim,jew,,18
muslim,judaism,,17
muslim,Jude,,18
muslim,juif,,17
muslim,Junge,,17
muslim,king,,19
muslim,kippah,,19
muslim,kosher,,19
muslim,lady,,19
muslim,male,,18
muslim,man,,17
muslim,Mann,,18
muslim,mecca,,17
muslim,midwife,,17
muslim,money,,18
muslim,mosque,,18
muslim,Mädchen,,16
muslim,Oma,,17
muslim,Opa,,17
muslim,pope,,19
muslim,professor,,18
muslim,programmer,,19
muslim,queen,,19
muslim,receptionist,,19
muslim,shabbat,,18
muslim,she,,16
muslim,son,,18
muslim,synagogue,,18
muslim,talmud,,18
muslim,terrorist,,18
muslim,torah,,18
muslim,wife,,19
muslim,woman,,18
naive,nose,,18
naive,nurse,,19
naive,quran,,19
naive,sacrament,,19
naive,temple,,18
naive,baptsim,,16
naive,boy,,18
naive,burka,,18
naive,christian,,18
naive,christianity,,18
naive,church,,18
naive,cocaine,,18
naive,daughter,,18
naive,doctor,,18
naive,female,,18
naive,firefighter,,18
naive,Frau,,17
naive,fundamentalist,,17
naive,gentleman,,17
naive,girl,,18
naive,gospel,,16
naive,grandma,,17
naive,grandpa,,17
naive,halal,,17
naive,he,,16
naive,homemaker,,16
naive,homophob,,18
naive,husband,,18
naive,jesus,,18
naive,jew,,19
naive,judaism,,17
naive,Jude,,17
naive,juif,,17
naive,Junge,,17
naive,king,,18
naive,kippah,,18
naive,kosher,,18
naive,lady,,18
naive,male,,18
naive,man,,17
naive,Mann,,17
naive,mecca,,17
naive,midwife,,17
naive,money,,18
naive,mosque,,18
naive,Mädchen,,16
naive,Oma,,17
naive,Opa,,17
naive,pope,,18
naive,professor,,18
naive,programmer,,18
naive,queen,,18
naive,receptionist,,18
naive,shabbat,,18
naive,she,,16
naive,son,,17
naive,synagogue,,18
naive,talmud,,18
naive,terrorist,,18
naive,torah,,18
naive,wife,,18
naive,woman,,18
nose,nurse,,18
nose,quran,,18
nose,sacrament,,19
nose,temple,,18
nose,baptsim,,16
nose,boy,,18
nose,burka,,17
nose,christian,,18
nose,christianity,,18
nose,church,,18
nose,cocaine,,17
nose,daughter,,18
nose,doctor,,18
nose,female,,18
nose,firefighter,,18
nose,Frau,,19
nose,fundamentalist,,17
nose,gentleman,,18
nose,girl,,19
nose,gospel,,16
nose,grandma,,19
nose,grandpa,,19
nose,halal,,18
nose,he,,16
nose,homemaker,,17
nose,homophob,,17
nose,husband,,18
nose,jesus,,18
nose,jew,,18
nose,judaism,,17
nose,Jude,,19
nose,juif,,18
nose,Junge,,17
nose,king,,18
nose,kippah,,18
nose,kosher,,17
nose,lady,,18
nose,male,,18
nose,man,,17
nose,Mann,,19
nose,mecca,,18
nose,midwife,,18
nose,money,,18
nose,mosque,,17
nose,Mädchen,,16
nose,Oma,,17
nose,Opa,,17
nose,pope,,18
nose,professor,,19
nose,programmer,,18
nose,queen,,18
nose,receptionist,,18
nose,shabbat,,17
nose,she,,17
nose,son,,17
nose,synagogue,,17
nose,talmud,,17
nose,terrorist,,19
nose,torah,,17
nose,wife,,18
nose,woman,,19
nurse,quran,,20
nurse,sacrament,,19
nurse,temple,,19
nurse,baptsim,,16
nurse,boy,,18
nurse,burka,,19
nurse,christian,,19
nurse,christianity,,19
nurse,church,,19
nurse,cocaine,,18
nurse,daughter,,18
nurse,doctor,,19
nurse,female,,19
nurse,firefighter,,18
nurse,Frau,,18
nurse,fundamentalist,,17
nurse,gentleman,,17
nurse,girl,,18
nurse,gospel,,16
nurse,grandma,,18
nurse,grandpa,,18
nurse,halal,,17
nurse,he,,16
nurse,homemaker,,16
nurse,homophob,,18
nurse,husband,,19
nurse,jesus,,19
nurse,jew,,18
nurse,judaism,,17
nurse,Jude,,18
nurse,juif,,17
nurse,Junge,,17
nurse,king,,19
nurse,kippah,,19
nurse,kosher,,19
nurse,lady,,19
nurse,male,,18
nurse,man,,17
nurse,Mann,,18
nurse,mecca,,17
nurse,midwife,,17
nurse,money,,18
nurse,mosque,,18
nurse,Mädchen,,16
nurse,Oma,,17
nurse,Opa,,17
nurse,pope,,19
nurse,professor,,18
nurse,programmer,,19
nurse,queen,,19
nurse,receptionist,,19
nurse,shabbat,,18
nurse,she,,16
nurse,son,,18
nurse,synagogue,,18
nurse,talmud,,18
nurse,terrorist,,18
nurse,torah,,18
nurse,wife,,19
nurse,woman,,18
quran,sacrament,,19
quran,temple,,19
quran,baptsim,,16
quran,boy,,18
quran,burka,,19
quran,christian,,19
quran,christianity,,19
quran,church,,19
quran,cocaine,,18
quran,daughter,,18
quran,doctor,,19
quran,female,,19
quran,firefighter,,18
quran,Frau,,18
quran,fundamentalist,,17
quran,gentleman,,17
quran,girl,,18
quran,gospel,,16
quran,grandma,,18
quran,grandpa,,18
quran,halal,,17
quran,he,,16
quran,homemaker,,16
quran,homophob,,18
quran,husband,,19
quran,jesus,,19
quran,jew,,18
quran,judaism,,17
quran,Jude,,18
quran,juif,,17
quran,Junge,,17
quran,king,,19
quran,kippah,,19
quran,kosher,,19
quran,lady,,19
quran,male,,18
quran,man,,17
quran,Mann,,18
quran,mecca,,17
quran,midwife,,17
quran,money,,18
quran,mosque,,18
quran,Mädchen,,16
quran,Oma,,17
quran,Opa,,17
quran,pope,,19
quran,professor,,18
quran,programmer,,19
quran,queen,,19
quran,receptionist,,19
quran,shabbat,,18
quran,she,,16
quran,son,,18
quran,synagogue,,18
quran,talmud,,18
quran,terrorist,,18
quran,torah,,18
quran,wife,,19
quran,woman,,18
sacrament,temple,,19
sacrament,baptsim,,16
sacrament,boy,,19
sacrament,burka,,18
sacrament,christian,,19
sacrament,christianity,,19
sacrament,church,,19
sacrament,cocaine,,18
sacrament,daughter,,19
sacrament,doctor,,19
sacrament,female,,19
sacrament,firefighter,,18
sacrament,Frau,,18
sacrament,fundamentalist,,17
sacrament,gentleman,,17
sacrament,girl,,19
sacrament,gospel,,16
sacrament,grandma,,18
sacrament,grandpa,,18
sacrament,halal,,18
sacrament,he,,16
sacrament,homemaker,,16
sacrament,homophob,,18
sacrament,husband,,19
sacrament,jesus,,19
sacrament,jew,,19
sacrament,judaism,,17
sacrament,Jude,,18
sacrament,juif,,18
sacrament,Junge,,17
sacrament,king,,19
sacrament,kippah,,19
sacrament,kosher,,18
sacrament,lady,,19
sacrament,male,,19
sacrament,man,,17
sacrament,Mann,,18
sacrament,mecca,,17
sacrament,midwife,,17
sacrament,money,,18
sacrament,mosque,,18
sacrament,Mädchen,,16
sacrament,Oma,,17
sacrament,Opa,,17
sacrament,pope,,19
sacrament,professor,,19
sacrament,programmer,,18
sacrament,queen,,19
sacrament,receptionist,,19
sacrament,shabbat,,18
sacrament,she,,16
sacrament,son,,17
sacrament,synagogue,,18
sacrament,talmud,,18
sacrament,terrorist,,19
sacrament,torah,,18
sacrament,wife,,19
sacrament,woman,,19
temple,baptsim,,15
temple,boy,,18
temple,burka,,18
temple,christian,,19
temple,christianity,,19
temple,church,,19
temple,cocaine,,17
temple,daughter,,18
temple,doctor,,19
temple,female,,19
temple,firefighter,,17
temple,Frau,,18
temple,fundamentalist,,16
temple,gentleman,,16
temple,girl,,18
temple,gospel,,15
temple,grandma,,18
temple,grandpa,,18
temple,halal,,17
temple,he,,15
temple,homemaker,,16
temple,homophob,,17
temple,husband,,19
temple,jesus,,19
temple,jew,,18
temple,judaism,,16
temple,Jude,,18
temple,juif,,17
temple,Junge,,16
temple,king,,19
temple,kippah,,19
temple,kosher,,18
temple,lady,,19
temple,male,,18
temple,man,,16
temple,Mann,,18
temple,mecca,,16
temple,midwife,,16
temple,money,,17
temple,mosque,,17
temple,Mädchen,,15
temple,Oma,,16
temple,Opa,,16
temple,pope,,19
temple,professor,,18
temple,programmer,,18
temple,queen,,19
temple,receptionist,,19
temple,shabbat,,17
temple,she,,15
temple,son,,17
temple,synagogue,,17
temple,talmud,,17
temple,terrorist,,18
temple,torah,,17
temple,wife,,19
temple,woman,,18
baptsim,boy,,17
baptsim,burka,,17
baptsim,christian,,16
baptsim,christianity,,16
baptsim,church,,16
baptsim,cocaine,,17
baptsim,daughter,,17
baptsim,doctor,,16
baptsim,female,,16
baptsim,firefighter,,17
baptsim,Frau,,16
baptsim,fundamentalist,,18
baptsim,gentleman,,18
baptsim,girl,,16
baptsim,gospel,,19
baptsim,grandma,,16
baptsim,grandpa,,16
baptsim,halal,,18
baptsim,he,,18
baptsim,homemaker,,18
baptsim,homophob,,18
baptsim,husband,,16
baptsim,jesus,,16
baptsim,jew,,16
baptsim,judaism,,19
baptsim,Jude,,16
baptsim,juif,,18
baptsim,Junge,,18
baptsim,king,,16
baptsim,kippah,,16
baptsim,kosher,,17
baptsim,lady,,16
baptsim,male,,17
baptsim,man,,19
baptsim,Mann,,16
baptsim,mecca,,18
baptsim,midwife,,18
baptsim,money,,17
baptsim,mosque,,18
baptsim,Mädchen,,20
baptsim,Oma,,19
baptsim,Opa,,19
baptsim,pope,,16
baptsim,professor,,16
baptsim,programmer,,16
baptsim,queen,,16
baptsim,receptionist,,16
baptsim,shabbat,,18
baptsim,she,,18
baptsim,son,,18
baptsim,synagogue,,18
baptsim,talmud,,18
baptsim,terrorist,,16
baptsim,torah,,18
baptsim,wife,,16
baptsim,woman,,16
boy,burka,,18
boy,christian,,19
boy,christianity,,19
boy,church,,19
boy,cocaine,,18
boy,daughter,,20
boy,doctor,,19
boy,female,,19
boy,firefighter,,19
boy,Frau,,18
boy,fundamentalist,,17
boy,gentleman,,17
boy,girl,,19
boy,gospel,,17
boy,grandma,,18
boy,grandpa,,18
boy,halal,,19
boy,he,,16
boy,homemaker,,16
boy,homophob,,19
boy,husband,,19
boy,jesus,,19
boy,jew,,19
boy,judaism,,18
boy,Jude,,18
boy,juif,,19
boy,Junge,,17
boy,king,,19
boy,kippah,,19
boy,kosher,,18
boy,lady,,19
boy,male,,20
boy,man,,18
boy,Mann,,18
boy,mecca,,17
boy,midwife,,18
boy,money,,18
boy,mosque,,19
boy,Mädchen,,17
boy,Oma,,17
boy,Opa,,17
boy,pope,,19
boy,professor,,19
boy,programmer,,18
boy,queen,,19
boy,receptionist,,19
boy,shabbat,,19
boy,she,,16
boy,son,,18
boy,synagogue,,19
boy,talmud,,19
boy,terrorist,,19
boy,torah,,19
boy,wife,,19
boy,woman,,19
burka,christian,,19
burka,christianity,,19
burka,church,,19
burka,cocaine,,19
burka,daughter,,18
burka,doctor,,19
burka,female,,19
burka,firefighter,,18
burka,Frau,,18
burka,fundamentalist,,18
burka,gentleman,,18
burka,girl,,18
burka,gospel,,17
burka,grandma,,18
burka,grandpa,,18
burka,halal,,18
burka,he,,17
burka,homemaker,,17
burka,homophob,,19
burka,husband,,19
burka,jesus,,19
burka,jew,,18
burka,judaism,,18
burka,Jude,,18
burka,juif,,18
burka,Junge,,18
burka,king,,19
burka,kippah,,19
burka,kosher,,20
burka,lady,,19
burka,male,,18
burka,man,,18
burka,Mann,,18
burka,mecca,,18
burka,midwife,,18
burka,money,,18
burka,mosque,,19
burka,Mädchen,,17
burka,Oma,,18
burka,Opa,,18
burka,pope,,19
burka,professor,,18
burka,programmer,,19
burka,queen,,19
burka,receptionist,,19
burka,shabbat,,19
burka,she,,17
burka,son,,19
burka,synagogue,,19
burka,talmud,,19
burka,terrorist,,18
burka,torah,,19
burka,wife,,19
burka,woman,,18
christian,christianity,,20
christian,church,,20
christian,cocaine,,18
christian,daughter,,19
christian,doctor,,20
christian,female,,20
christian,firefighter,,18
christian,Frau,,19
christian,fundamentalist,,17
christian,gentleman,,17
christian,girl,,19
christian,gospel,,16
christian,grandma,,19
christian,grandpa,,19
christian,halal,,18
christian,he,,16
christian,homemaker,,16
christian,homophob,,18
christian,husband,,20
christian,jesus,,20
christian,jew,,19
christian,judaism,,17
christian,Jude,,19
christian,juif,,18
christian,Junge,,17
christian,king,,20
christian,kippah,,20
christian,kosher,,19
christian,lady,,20
christian,male,,19
christian,man,,17
christian,Mann,,19
christian,mecca,,17
christian,midwife,,17
christian,money,,18
christian,mosque,,18
christian,Mädchen,,16
christian,Oma,,17
christian,Opa,,17
christian,pope,,20
christian,professor,,19
christian,programmer,,19
christian,queen,,20
christian,receptionist,,20
christian,shabbat,,18
christian,she,,16
christian,son,,18
christian,synagogue,,18
christian,talmud,,18
christian,terrorist,,19
christian,torah,,18
christian,wife,,20
christian,woman,,19
christianity,church,,20
christianity,cocaine,,18
christianity,daughter,,19
christianity,doctor,,20
christianity,female,,20
christianity,firefighter,,18
christianity,Frau,,19
christianity,fundamentalist,,17
christianity,gentleman,,17
christianity,girl,,19
christianity,gospel,,16
christianity,grandma,,19
christianity,grandpa,,19
christianity,halal,,18
christianity,he,,16
christianity,homemaker,,16
christianity,homophob,,18
christianity,husband,,20
christianity,jesus,,20
christianity,jew,,19
christianity,judaism,,17
christianity,Jude,,19
christianity,juif,,18
christianity,Junge,,17
christianity,king,,20
christianity,kippah,,20
christianity,kosher,,19
christianity,lady,,20
christianity,male,,19
christianity,man,,17
christianity,Mann,,19
christianity,mecca,,17
christianity,midwife,,17
christianity,money,,18
christianity,mosque,,18
christianity,Mädchen,,16
christianity,Oma,,17
christianity,Opa,,17
christianity,pope,,20
christianity,professor,,19
christianity,programmer,,19
christianity,queen,,20
christianity,receptionist,,20
christianity,shabbat,,18
christianity,she,,16
christianity,son,,18
christianity,synagogue,,18
christianity,talmud,,18
christianity,terrorist,,19
christianity,torah,,18
christianity,wife,,20
christianity,woman,,19
church,cocaine,,18
church,daughter,,19
church,doctor,,20
church,female,,20
church,firefighter,,18
church,Frau,,19
church,fundamentalist,,17
church,gentleman,,17
church,girl,,19
church,gospel,,16
church,grandma,,19
church,grandpa,,19
church,halal,,18
church,he,,16
church,homemaker,,16
church,homophob,,18
church,husband,,20
church,jesus,,20
church,jew,,19
church,judaism,,17
church,Jude,,19
church,juif,,18
church,Junge,,17
church,king,,20
church,kippah,,20
church,kosher,,19
church,lady,,20
church,male,,19
church,man,,17
church,Mann,,19
church,mecca,,17
church,midwife,,17
church,money,,18
church,mosque,,18
church,Mädchen,,16
church,Oma,,17
church,Opa,,17
church,pope,,20
church,professor,,19
church,programmer,,19
church,queen,,20
church,receptionist,,20
church,shabbat,,18
church,she,,16
church,son,,18
church,synagogue,,18
church,talmud,,18
church,terrorist,,19
church,torah,,18
church,wife,,20
church,woman,,19
cocaine,daughter,,18
cocaine,doctor,,18
cocaine,female,,18
cocaine,firefighter,,18
cocaine,Frau,,17
cocaine,fundamentalist,,18
cocaine,gentleman,,18
cocaine,girl,,18
cocaine,gospel,,17
cocaine,grandma,,17
cocaine,grandpa,,17
cocaine,halal,,18
cocaine,he,,17
cocaine,homemaker,,17
cocaine,homophob,,19
cocaine,husband,,18
cocaine,jesus,,18
cocaine,jew,,18
cocaine,judaism,,18
cocaine,Jude,,17
cocaine,juif,,18
cocaine,Junge,,19
cocaine,king,,18
cocaine,kippah,,18
cocaine,kosher,,19
cocaine,lady,,18
cocaine,male,,18
cocaine,man,,18
cocaine,Mann,,17
cocaine,mecca,,18
cocaine,midwife,,18
cocaine,money,,18
cocaine,mosque,,19
cocaine,Mädchen,,17
cocaine,Oma,,18
cocaine,Opa,,18
cocaine,pope,,18
cocaine,professor,,18
cocaine,programmer,,18
cocaine,queen,,18
cocaine,receptionist,,18
cocaine,shabbat,,19
cocaine,she,,17
cocaine,son,,18
cocaine,synagogue,,19
cocaine,talmud,,19
cocaine,terrorist,,18
cocaine,torah,,19
cocaine,wife,,18
cocaine,woman,,18
daughter,doctor,,19
daughter,female,,19
daughter,firefighter,,19
daughter,Frau,,18
daughter,fundamentalist,,17
daughter,gentleman,,17
daughter,girl,,19
daughter,gospel,,17
daughter,grandma,,18
daughter,grandpa,,18
daughter,halal,,19
daughter,he,,16
daughter,homemaker,,16
daughter,homophob,,19
daughter,husband,,19
daughter,jesus,,19
daughter,jew,,19
daughter,judaism,,18
daughter,Jude,,18
daughter,juif,,19
daughter,Junge,,17
daughter,king,,19
daughter,kippah,,19
daughter,kosher,,18
daughter,lady,,19
daughter,male,,20
daughter,man,,18
daughter,Mann,,18
daughter,mecca,,17
daughter,midwife,,18
daughter,money,,18
daughter,mosque,,19
daughter,Mädchen,,17
daughter,Oma,,17
daughter,Opa,,17
daughter,pope,,19
daughter,professor,,19
daughter,programmer,,18
daughter,queen,,19
daughter,receptionist,,19
daughter,shabbat,,19
daughter,she,,16
daughter,son,,18
daughter,synagogue,,19
daughter,talmud,,19
daughter,terrorist,,19
daughter,torah,,19
daughter,wife,,19
daughter,woman,,19
doctor,female,,20
doctor,firefighter,,18
doctor,Frau,,19
doctor,fundamentalist,,17
doctor,gentleman,,17
doctor,girl,,19
doctor,gospel,,16
doctor,grandma,,19
doctor,grandpa,,19
doctor,halal,,18
doctor,he,,16
doctor,homemaker,,16
doctor,homophob,,18
doctor,husband,,20
doctor,jesus,,20
doctor,jew,,19
doctor,judaism,,17
doctor,Jude,,19
doctor,juif,,18
doctor,Junge,,17
doctor,king,,20
doctor,kippah,,20
doctor,kosher,,19
doctor,lady,,20
doctor,male,,19
doctor,man,,17
doctor,Mann,,19
doctor,mecca,,17
doctor,midwife,,17
doctor,money,,18
doctor,mosque,,18
doctor,Mädchen,,16
doctor,Oma,,17
doctor,Opa,,17
doctor,pope,,20
doctor,professor,,19
doctor,programmer,,19
doctor,queen,,20
doctor,receptionist,,20
doctor,shabbat,,18
doctor,she,,16
doctor,son,,18
doctor,synagogue,,18
doctor,talmud,,18
doctor,terrorist,,19
doctor,torah,,18
doctor,wife,,20
doctor,woman,,19
female,firefighter,,18
female,Frau,,19
female,fundamentalist,,17
female,gentleman,,17
female,girl,,19
female,gospel,,16
female,grandma,,19
female,grandpa,,19
