Term1,Term2,Term3,CommonFeatures
firefighter,queen,,15
firefighter,receptionist,,18
firefighter,she,,14
firefighter,talmud,,14
firefighter,temple,,18
firefighter,terrorist,,15
firefighter,wife,,13
firefighter,woman,,9
Frau,fundamentalist,,17
Frau,gentleman,,18
Frau,gospel,,17
Frau,homemaker,,18
Frau,homophob,,18
Frau,judaism,,18
Frau,juif,,18
Frau,Junge,,17
Frau,king,,17
Frau,kippah,,17
Frau,kosher,,17
Frau,lady,,18
Frau,mecca,,16
Frau,midwife,,15
Frau,money,,17
Frau,muslim,,18
Frau,naive,,18
Frau,nose,,16
Frau,nurse,,16
Frau,pope,,16
Frau,professor,,19
Frau,quran,,17
Frau,sacrament,,16
Frau,shabbat,,17
Frau,son,,18
Frau,synagogue,,17
Frau,torah,,18
Frau,assistant,,17
Frau,baptsim,,15
Frau,bible,,15
Frau,boss,,15
Frau,boy,,17
Frau,burka,,18
Frau,christian,,17
Frau,christianity,,17
Frau,church,,15
Frau,cocaine,,16
Frau,daughter,,15
Frau,doctor,,14
Frau,engineer,,14
Frau,female,,15
Frau,girl,,14
Frau,grandma,,17
Frau,grandpa,,17
Frau,halal,,17
Frau,he,,15
Frau,hijab,,15
Frau,husband,,11
Frau,islam,,13
Frau,jesus,,16
Frau,jew,,17
Frau,Jude,,17
Frau,male,,14
Frau,man,,15
Frau,Mann,,16
Frau,men,,16
Frau,mosque,,17
Frau,Mädchen,,16
Frau,Oma,,16
Frau,Opa,,16
Frau,programmer,,16
Frau,queen,,17
Frau,receptionist,,16
Frau,she,,13
Frau,talmud,,15
Frau,temple,,17
Frau,terrorist,,14
Frau,wife,,11
Frau,woman,,10
fundamentalist,gentleman,,19
fundamentalist,gospel,,17
fundamentalist,homemaker,,18
fundamentalist,homophob,,18
fundamentalist,judaism,,17
fundamentalist,juif,,18
fundamentalist,Junge,,18
fundamentalist,king,,16
fundamentalist,kippah,,16
fundamentalist,kosher,,16
fundamentalist,lady,,16
fundamentalist,mecca,,16
fundamentalist,midwife,,16
fundamentalist,money,,18
fundamentalist,muslim,,19
fundamentalist,naive,,18
fundamentalist,nose,,18
fundamentalist,nurse,,18
fundamentalist,pope,,16
fundamentalist,professor,,18
fundamentalist,quran,,16
fundamentalist,sacrament,,18
fundamentalist,shabbat,,18
fundamentalist,son,,17
fundamentalist,synagogue,,19
fundamentalist,torah,,18
fundamentalist,assistant,,18
fundamentalist,baptsim,,16
fundamentalist,bible,,16
fundamentalist,boss,,17
fundamentalist,boy,,17
fundamentalist,burka,,17
fundamentalist,christian,,16
fundamentalist,christianity,,16
fundamentalist,church,,17
fundamentalist,cocaine,,15
fundamentalist,daughter,,16
fundamentalist,doctor,,16
fundamentalist,engineer,,17
fundamentalist,female,,16
fundamentalist,girl,,16
fundamentalist,grandma,,19
fundamentalist,grandpa,,19
fundamentalist,halal,,18
fundamentalist,he,,18
fundamentalist,hijab,,17
fundamentalist,husband,,13
fundamentalist,islam,,16
fundamentalist,jesus,,16
fundamentalist,jew,,18
fundamentalist,Jude,,16
fundamentalist,male,,16
fundamentalist,man,,14
fundamentalist,Mann,,14
fundamentalist,men,,17
fundamentalist,mosque,,18
fundamentalist,Mädchen,,14
fundamentalist,Oma,,15
fundamentalist,Opa,,15
fundamentalist,programmer,,19
fundamentalist,queen,,16
fundamentalist,receptionist,,16
fundamentalist,she,,16
fundamentalist,talmud,,16
fundamentalist,temple,,17
fundamentalist,terrorist,,17
fundamentalist,wife,,13
fundamentalist,woman,,10
gentleman,gospel,,18
gentleman,homemaker,,17
gentleman,homophob,,17
gentleman,judaism,,18
gentleman,juif,,19
gentleman,Junge,,18
gentleman,king,,17
gentleman,kippah,,17
gentleman,kosher,,17
gentleman,lady,,17
gentleman,mecca,,16
gentleman,midwife,,17
gentleman,money,,18
gentleman,muslim,,18
gentleman,naive,,19
gentleman,nose,,18
gentleman,nurse,,18
gentleman,pope,,16
gentleman,professor,,19
gentleman,quran,,17
gentleman,sacrament,,17
gentleman,shabbat,,18
gentleman,son,,18
gentleman,synagogue,,19
gentleman,torah,,18
gentleman,assistant,,18
gentleman,baptsim,,17
gentleman,bible,,17
gentleman,boss,,16
gentleman,boy,,16
gentleman,burka,,17
gentleman,christian,,16
gentleman,christianity,,16
gentleman,church,,16
gentleman,cocaine,,15
gentleman,daughter,,16
gentleman,doctor,,16
gentleman,engineer,,16
gentleman,female,,16
gentleman,girl,,15
gentleman,grandma,,19
gentleman,grandpa,,19
gentleman,halal,,18
gentleman,he,,17
gentleman,hijab,,17
gentleman,husband,,12
gentleman,islam,,15
gentleman,jesus,,16
gentleman,jew,,17
gentleman,Jude,,17
gentleman,male,,15
gentleman,man,,14
gentleman,Mann,,15
gentleman,men,,17
gentleman,mosque,,17
gentleman,Mädchen,,15
gentleman,Oma,,15
gentleman,Opa,,15
gentleman,programmer,,18
gentleman,queen,,16
gentleman,receptionist,,16
gentleman,she,,15
gentleman,talmud,,15
gentleman,temple,,17
gentleman,terrorist,,16
gentleman,wife,,12
gentleman,woman,,10
gospel,homemaker,,17
gospel,homophob,,17
gospel,judaism,,17
gospel,juif,,17
gospel,Junge,,17
gospel,king,,16
gospel,kippah,,18
gospel,kosher,,18
gospel,lady,,18
gospel,mecca,,16
gospel,midwife,,17
gospel,money,,17
gospel,muslim,,17
gospel,naive,,19
gospel,nose,,18
gospel,nurse,,18
gospel,pope,,16
gospel,professor,,18
gospel,quran,,17
gospel,sacrament,,16
gospel,shabbat,,18
gospel,son,,17
gospel,synagogue,,18
gospel,torah,,16
gospel,assistant,,17
gospel,baptsim,,17
gospel,bible,,17
gospel,boss,,15
gospel,boy,,16
gospel,burka,,16
gospel,christian,,15
gospel,christianity,,15
gospel,church,,15
gospel,cocaine,,16
gospel,daughter,,15
gospel,doctor,,14
gospel,engineer,,14
gospel,female,,15
gospel,girl,,15
gospel,grandma,,17
gospel,grandpa,,17
gospel,halal,,18
gospel,he,,16
gospel,hijab,,17
gospel,husband,,11
gospel,islam,,15
gospel,jesus,,16
gospel,jew,,16
gospel,Jude,,17
gospel,male,,15
gospel,man,,15
gospel,Mann,,16
gospel,men,,16
gospel,mosque,,17
gospel,Mädchen,,16
gospel,Oma,,16
gospel,Opa,,16
gospel,programmer,,17
gospel,queen,,15
gospel,receptionist,,16
gospel,she,,14
gospel,talmud,,16
gospel,temple,,17
gospel,terrorist,,14
gospel,wife,,11
gospel,woman,,9
homemaker,homophob,,20
homemaker,judaism,,17
homemaker,juif,,17
homemaker,Junge,,17
homemaker,king,,16
homemaker,kippah,,17
homemaker,kosher,,17
homemaker,lady,,18
homemaker,mecca,,17
homemaker,midwife,,15
homemaker,money,,17
homemaker,muslim,,19
homemaker,naive,,18
homemaker,nose,,17
homemaker,nurse,,17
homemaker,pope,,17
homemaker,professor,,18
homemaker,quran,,17
homemaker,sacrament,,17
homemaker,shabbat,,18
homemaker,son,,17
homemaker,synagogue,,18
homemaker,torah,,18
homemaker,assistant,,18
homemaker,baptsim,,15
homemaker,bible,,15
homemaker,boss,,16
homemaker,boy,,19
homemaker,burka,,18
homemaker,christian,,17
homemaker,christianity,,17
homemaker,church,,16
homemaker,cocaine,,17
homemaker,daughter,,15
homemaker,doctor,,14
homemaker,engineer,,15
homemaker,female,,15
homemaker,girl,,16
homemaker,grandma,,17
homemaker,grandpa,,17
homemaker,halal,,18
homemaker,he,,17
homemaker,hijab,,16
homemaker,husband,,12
homemaker,islam,,15
homemaker,jesus,,17
homemaker,jew,,18
homemaker,Jude,,17
homemaker,male,,16
homemaker,man,,16
homemaker,Mann,,16
homemaker,men,,16
homemaker,mosque,,19
homemaker,Mädchen,,16
homemaker,Oma,,17
homemaker,Opa,,17
homemaker,programmer,,18
homemaker,queen,,17
homemaker,receptionist,,17
homemaker,she,,15
homemaker,talmud,,17
homemaker,temple,,18
homemaker,terrorist,,15
homemaker,wife,,12
homemaker,woman,,10
homophob,judaism,,17
homophob,juif,,17
homophob,Junge,,17
homophob,king,,16
homophob,kippah,,17
homophob,kosher,,17
homophob,lady,,18
homophob,mecca,,17
homophob,midwife,,15
homophob,money,,17
homophob,muslim,,19
homophob,naive,,18
homophob,nose,,17
homophob,nurse,,17
homophob,pope,,17
homophob,professor,,18
homophob,quran,,17
homophob,sacrament,,17
homophob,shabbat,,18
homophob,son,,17
homophob,synagogue,,18
homophob,torah,,18
homophob,assistant,,18
homophob,baptsim,,15
homophob,bible,,15
homophob,boss,,16
homophob,boy,,19
homophob,burka,,18
homophob,christian,,17
homophob,christianity,,17
homophob,church,,16
homophob,cocaine,,17
homophob,daughter,,15
homophob,doctor,,14
homophob,engineer,,15
homophob,female,,15
homophob,girl,,16
homophob,grandma,,17
homophob,grandpa,,17
homophob,halal,,18
homophob,he,,17
homophob,hijab,,16
homophob,husband,,12
homophob,islam,,15
homophob,jesus,,17
homophob,jew,,18
homophob,Jude,,17
homophob,male,,16
homophob,man,,16
homophob,Mann,,16
homophob,men,,16
homophob,mosque,,19
homophob,Mädchen,,16
homophob,Oma,,17
homophob,Opa,,17
homophob,programmer,,18
homophob,queen,,17
homophob,receptionist,,17
homophob,she,,15
homophob,talmud,,17
homophob,temple,,18
homophob,terrorist,,15
homophob,wife,,12
homophob,woman,,10
judaism,juif,,19
judaism,Junge,,18
judaism,king,,17
judaism,kippah,,17
judaism,kosher,,17
judaism,lady,,17
judaism,mecca,,17
judaism,midwife,,16
judaism,money,,18
judaism,muslim,,18
judaism,naive,,18
judaism,nose,,16
judaism,nurse,,16
judaism,pope,,16
judaism,professor,,19
judaism,quran,,17
judaism,sacrament,,16
judaism,shabbat,,18
judaism,son,,19
judaism,synagogue,,17
judaism,torah,,17
judaism,assistant,,17
judaism,baptsim,,17
judaism,bible,,17
judaism,boss,,16
judaism,boy,,16
judaism,burka,,17
judaism,christian,,16
judaism,christianity,,16
judaism,church,,16
judaism,cocaine,,15
judaism,daughter,,16
judaism,doctor,,15
judaism,engineer,,15
judaism,female,,16
judaism,girl,,14
judaism,grandma,,17
judaism,grandpa,,17
judaism,halal,,17
judaism,he,,16
judaism,hijab,,15
judaism,husband,,12
judaism,islam,,15
judaism,jesus,,17
judaism,jew,,17
judaism,Jude,,16
judaism,male,,15
judaism,man,,15
judaism,Mann,,15
judaism,men,,16
judaism,mosque,,17
judaism,Mädchen,,15
judaism,Oma,,15
judaism,Opa,,15
judaism,programmer,,16
judaism,queen,,16
judaism,receptionist,,17
judaism,she,,14
judaism,talmud,,15
judaism,temple,,17
judaism,terrorist,,15
judaism,wife,,12
judaism,woman,,10
juif,Junge,,18
juif,king,,17
juif,kippah,,16
juif,kosher,,16
juif,lady,,17
juif,mecca,,17
juif,midwife,,17
juif,money,,18
juif,muslim,,18
juif,naive,,18
juif,nose,,17
juif,nurse,,17
juif,pope,,16
juif,professor,,19
juif,quran,,17
juif,sacrament,,16
juif,shabbat,,17
juif,son,,19
juif,synagogue,,18
juif,torah,,18
juif,assistant,,18
juif,baptsim,,17
juif,bible,,17
juif,boss,,16
juif,boy,,16
juif,burka,,17
juif,christian,,16
juif,christianity,,16
juif,church,,16
juif,cocaine,,15
juif,daughter,,16
juif,doctor,,16
juif,engineer,,16
juif,female,,16
juif,girl,,14
juif,grandma,,18
juif,grandpa,,18
juif,halal,,17
juif,he,,17
juif,hijab,,16
juif,husband,,12
juif,islam,,15
juif,jesus,,16
juif,jew,,17
juif,Jude,,16
juif,male,,15
juif,man,,15
juif,Mann,,15
juif,men,,16
juif,mosque,,17
juif,Mädchen,,15
juif,Oma,,15
juif,Opa,,15
juif,programmer,,17
juif,queen,,16
juif,receptionist,,17
juif,she,,15
juif,talmud,,14
juif,temple,,17
juif,terrorist,,16
juif,wife,,12
juif,woman,,10
Junge,king,,17
Junge,kippah,,16
Junge,kosher,,16
Junge,lady,,16
Junge,mecca,,16
Junge,midwife,,16
Junge,money,,19
Junge,muslim,,18
Junge,naive,,18
Junge,nose,,16
Junge,nurse,,16
Junge,pope,,16
Junge,professor,,18
Junge,quran,,17
Junge,sacrament,,17
Junge,shabbat,,17
Junge,son,,18
Junge,synagogue,,17
Junge,torah,,16
Junge,assistant,,16
Junge,baptsim,,16
Junge,bible,,16
Junge,boss,,17
Junge,boy,,16
Junge,burka,,17
Junge,christian,,16
Junge,christianity,,16
Junge,church,,17
Junge,cocaine,,14
Junge,daughter,,17
Junge,doctor,,15
Junge,engineer,,16
Junge,female,,17
Junge,girl,,15
Junge,grandma,,18
Junge,grandpa,,18
Junge,halal,,18
Junge,he,,17
Junge,hijab,,15
Junge,husband,,13
Junge,islam,,15
Junge,jesus,,17
Junge,jew,,17
Junge,Jude,,16
Junge,male,,16
Junge,man,,15
Junge,Mann,,14
Junge,men,,17
Junge,mosque,,17
Junge,Mädchen,,14
Junge,Oma,,14
Junge,Opa,,14
Junge,programmer,,17
Junge,queen,,16
Junge,receptionist,,16
Junge,she,,15
Junge,talmud,,15
Junge,temple,,16
Junge,terrorist,,16
Junge,wife,,13
Junge,woman,,11
king,kippah,,16
king,kosher,,16
king,lady,,17
king,mecca,,15
king,midwife,,15
king,money,,17
king,muslim,,16
king,naive,,17
king,nose,,15
king,nurse,,15
king,pope,,16
king,professor,,17
king,quran,,18
king,sacrament,,15
king,shabbat,,16
king,son,,17
king,synagogue,,16
king,torah,,17
king,assistant,,15
king,baptsim,,16
king,bible,,16
king,boss,,15
king,boy,,15
king,burka,,16
king,christian,,16
king,christianity,,16
king,church,,15
king,cocaine,,15
king,daughter,,15
king,doctor,,14
king,engineer,,14
king,female,,15
king,girl,,13
king,grandma,,16
king,grandpa,,16
king,halal,,16
king,he,,15
king,hijab,,14
king,husband,,12
king,islam,,13
king,jesus,,17
king,jew,,15
king,Jude,,16
king,male,,14
king,man,,15
king,Mann,,14
king,men,,15
king,mosque,,15
king,Mädchen,,14
king,Oma,,14
king,Opa,,14
king,programmer,,15
king,queen,,16
king,receptionist,,15
king,she,,13
king,talmud,,14
king,temple,,16
king,terrorist,,14
king,wife,,11
king,woman,,10
kippah,kosher,,20
kippah,lady,,18
kippah,mecca,,15
kippah,midwife,,15
kippah,money,,16
kippah,muslim,,16
kippah,naive,,18
kippah,nose,,17
kippah,nurse,,17
kippah,pope,,16
kippah,professor,,17
kippah,quran,,18
kippah,sacrament,,15
kippah,shabbat,,18
kippah,son,,16
kippah,synagogue,,17
kippah,torah,,16
kippah,assistant,,16
kippah,baptsim,,17
kippah,bible,,17
kippah,boss,,14
kippah,boy,,16
kippah,burka,,16
kippah,christian,,15
kippah,christianity,,15
kippah,church,,14
kippah,cocaine,,16
kippah,daughter,,14
kippah,doctor,,14
kippah,engineer,,13
kippah,female,,14
kippah,girl,,14
kippah,grandma,,16
kippah,grandpa,,16
kippah,halal,,17
kippah,he,,15
kippah,hijab,,16
kippah,husband,,10
kippah,islam,,15
kippah,jesus,,17
kippah,jew,,15
kippah,Jude,,17
kippah,male,,14
kippah,man,,15
kippah,Mann,,17
kippah,men,,15
kippah,mosque,,16
kippah,Mädchen,,17
kippah,Oma,,16
kippah,Opa,,16
kippah,programmer,,16
kippah,queen,,15
kippah,receptionist,,15
kippah,she,,13
kippah,talmud,,17
kippah,temple,,16
kippah,terrorist,,13
kippah,wife,,10
kippah,woman,,9
kosher,lady,,18
kosher,mecca,,15
kosher,midwife,,15
kosher,money,,16
kosher,muslim,,16
kosher,naive,,18
kosher,nose,,17
kosher,nurse,,17
kosher,pope,,16
kosher,professor,,17
kosher,quran,,18
kosher,sacrament,,15
kosher,shabbat,,18
kosher,son,,16
kosher,synagogue,,17
kosher,torah,,16
kosher,assistant,,16
kosher,baptsim,,17
kosher,bible,,17
kosher,boss,,14
kosher,boy,,16
kosher,burka,,16
kosher,christian,,15
kosher,christianity,,15
kosher,church,,14
kosher,cocaine,,16
kosher,daughter,,14
kosher,doctor,,14
kosher,engineer,,13
kosher,female,,14
kosher,girl,,14
kosher,grandma,,16
kosher,grandpa,,16
kosher,halal,,17
kosher,he,,15
kosher,hijab,,16
kosher,husband,,10
kosher,islam,,15
kosher,jesus,,17
kosher,jew,,15
kosher,Jude,,17
kosher,male,,14
kosher,man,,15
kosher,Mann,,17
kosher,men,,15
kosher,mosque,,16
kosher,Mädchen,,17
kosher,Oma,,16
kosher,Opa,,16
kosher,programmer,,16
kosher,queen,,15
kosher,receptionist,,15
kosher,she,,13
kosher,talmud,,17
kosher,temple,,16
kosher,terrorist,,13
kosher,wife,,10
kosher,woman,,9
lady,mecca,,16
lady,midwife,,15
lady,money,,16
lady,muslim,,17
lady,naive,,18
lady,nose,,17
lady,nurse,,17
lady,pope,,16
lady,professor,,18
lady,quran,,17
lady,sacrament,,15
lady,shabbat,,17
lady,son,,17
lady,synagogue,,17
lady,torah,,18
lady,assistant,,17
lady,baptsim,,17
lady,bible,,17
lady,boss,,14
lady,boy,,17
lady,burka,,17
lady,christian,,17
lady,christianity,,17
lady,church,,14
lady,cocaine,,18
lady,daughter,,14
lady,doctor,,13
lady,engineer,,13
lady,female,,14
lady,girl,,14
lady,grandma,,16
lady,grandpa,,16
lady,halal,,17
lady,he,,15
lady,hijab,,16
lady,husband,,11
lady,islam,,14
lady,jesus,,17
lady,jew,,16
lady,Jude,,17
lady,male,,14
lady,man,,17
lady,Mann,,17
lady,men,,15
lady,mosque,,17
lady,Mädchen,,17
lady,Oma,,17
lady,Opa,,17
lady,programmer,,16
lady,queen,,16
lady,receptionist,,16
lady,she,,13
lady,talmud,,16
lady,temple,,18
lady,terrorist,,13
lady,wife,,10
lady,woman,,9
mecca,midwife,,16
mecca,money,,16
mecca,muslim,,17
mecca,naive,,17
mecca,nose,,16
mecca,nurse,,16
mecca,pope,,16
mecca,professor,,17
mecca,quran,,16
mecca,sacrament,,16
mecca,shabbat,,17
mecca,son,,17
mecca,synagogue,,17
mecca,torah,,16
mecca,assistant,,17
mecca,baptsim,,15
mecca,bible,,15
mecca,boss,,15
mecca,boy,,16
mecca,burka,,15
mecca,christian,,14
mecca,christianity,,14
mecca,church,,15
mecca,cocaine,,15
mecca,daughter,,15
mecca,doctor,,15
mecca,engineer,,15
mecca,female,,15
mecca,girl,,15
mecca,grandma,,15
mecca,grandpa,,15
mecca,halal,,16
mecca,he,,16
mecca,hijab,,15
mecca,husband,,12
mecca,islam,,14
mecca,jesus,,15
mecca,jew,,16
mecca,Jude,,15
mecca,male,,16
mecca,man,,15
mecca,Mann,,15
mecca,men,,15
mecca,mosque,,17
mecca,Mädchen,,15
mecca,Oma,,16
mecca,Opa,,16
mecca,programmer,,16
mecca,queen,,14
mecca,receptionist,,17
mecca,she,,15
mecca,talmud,,14
mecca,temple,,17
mecca,terrorist,,15
mecca,wife,,12
mecca,woman,,9
midwife,money,,16
midwife,muslim,,15
midwife,naive,,17
midwife,nose,,16
midwife,nurse,,16
midwife,pope,,15
midwife,professor,,16
midwife,quran,,16
midwife,sacrament,,15
midwife,shabbat,,16
midwife,son,,16
midwife,synagogue,,17
midwife,torah,,15
midwife,assistant,,16
midwife,baptsim,,16
midwife,bible,,16
midwife,boss,,14
midwife,boy,,14
midwife,burka,,14
midwife,christian,,13
midwife,christianity,,13
midwife,church,,15
midwife,cocaine,,13
midwife,daughter,,15
midwife,doctor,,16
midwife,engineer,,16
midwife,female,,15
midwife,girl,,14
midwife,grandma,,16
midwife,grandpa,,16
midwife,halal,,16
midwife,he,,16
midwife,hijab,,15
midwife,husband,,12
midwife,islam,,14
midwife,jesus,,15
midwife,jew,,14
midwife,Jude,,15
midwife,male,,15
midwife,man,,14
midwife,Mann,,14
midwife,men,,15
midwife,mosque,,15
midwife,Mädchen,,14
midwife,Oma,,13
midwife,Opa,,13
midwife,programmer,,16
midwife,queen,,14
midwife,receptionist,,16
midwife,she,,16
midwife,talmud,,13
midwife,temple,,15
midwife,terrorist,,15
midwife,wife,,13
midwife,woman,,10
money,muslim,,18
money,naive,,18
money,nose,,16
money,nurse,,16
money,pope,,16
money,professor,,18
money,quran,,17
money,sacrament,,17
money,shabbat,,17
money,son,,19
money,synagogue,,17
money,torah,,16
money,assistant,,16
money,baptsim,,16
money,bible,,16
money,boss,,18
money,boy,,16
money,burka,,17
money,christian,,16
money,christianity,,16
money,church,,18
money,cocaine,,14
money,daughter,,18
money,doctor,,15
money,engineer,,17
money,female,,18
money,girl,,16
money,grandma,,18
money,grandpa,,18
money,halal,,18
money,he,,17
money,hijab,,15
money,husband,,14
money,islam,,15
money,jesus,,17
money,jew,,17
money,Jude,,16
money,male,,17
money,man,,16
money,Mann,,14
money,men,,18
money,mosque,,17
money,Mädchen,,14
money,Oma,,14
money,Opa,,14
money,programmer,,17
money,queen,,16
money,receptionist,,16
money,she,,15
money,talmud,,15
money,temple,,16
money,terrorist,,16
money,wife,,14
money,woman,,12
muslim,naive,,18
muslim,nose,,17
muslim,nurse,,17
muslim,pope,,16
muslim,professor,,19
muslim,quran,,16
muslim,sacrament,,18
muslim,shabbat,,18
muslim,son,,18
muslim,synagogue,,18
muslim,torah,,18
muslim,assistant,,18
muslim,baptsim,,15
muslim,bible,,15
muslim,boss,,17
muslim,boy,,18
muslim,burka,,18
muslim,christian,,17
muslim,christianity,,17
muslim,church,,17
muslim,cocaine,,16
muslim,daughter,,16
muslim,doctor,,15
muslim,engineer,,16
muslim,female,,16
muslim,girl,,16
muslim,grandma,,18
muslim,grandpa,,18
muslim,halal,,18
muslim,he,,17
muslim,hijab,,16
muslim,husband,,13
muslim,islam,,15
muslim,jesus,,16
muslim,jew,,19
muslim,Jude,,16
muslim,male,,16
muslim,man,,15
muslim,Mann,,15
muslim,men,,17
muslim,mosque,,19
muslim,Mädchen,,15
muslim,Oma,,16
muslim,Opa,,16
muslim,programmer,,18
muslim,queen,,17
muslim,receptionist,,17
muslim,she,,15
muslim,talmud,,16
muslim,temple,,18
muslim,terrorist,,16
muslim,wife,,13
muslim,woman,,10
naive,nose,,18
naive,nurse,,18
naive,pope,,17
naive,professor,,19
naive,quran,,18
naive,sacrament,,17
naive,shabbat,,19
naive,son,,18
naive,synagogue,,19
naive,torah,,17
naive,assistant,,18
naive,baptsim,,17
naive,bible,,17
naive,boss,,16
naive,boy,,17
naive,burka,,17
naive,christian,,16
naive,christianity,,16
naive,church,,16
naive,cocaine,,16
naive,daughter,,16
naive,doctor,,15
naive,engineer,,15
naive,female,,16
naive,girl,,16
naive,grandma,,18
naive,grandpa,,18
naive,halal,,19
naive,he,,17
naive,hijab,,17
naive,husband,,12
naive,islam,,15
naive,jesus,,17
naive,jew,,17
naive,Jude,,18
naive,male,,16
naive,man,,15
naive,Mann,,16
naive,men,,17
naive,mosque,,18
naive,Mädchen,,16
naive,Oma,,16
naive,Opa,,16
naive,programmer,,18
naive,queen,,16
naive,receptionist,,17
naive,she,,15
naive,talmud,,16
naive,temple,,18
naive,terrorist,,15
naive,wife,,12
naive,woman,,10
nose,nurse,,20
nose,pope,,17
nose,professor,,17
nose,quran,,16
nose,sacrament,,16
nose,shabbat,,18
nose,son,,16
nose,synagogue,,19
nose,torah,,17
nose,assistant,,18
nose,baptsim,,17
nose,bible,,17
nose,boss,,15
nose,boy,,16
nose,burka,,15
nose,christian,,14
nose,christianity,,14
nose,church,,15
nose,cocaine,,16
nose,daughter,,14
nose,doctor,,15
nose,engineer,,15
nose,female,,14
nose,girl,,15
nose,grandma,,17
nose,grandpa,,17
nose,halal,,17
nose,he,,17
nose,hijab,,18
nose,husband,,11
nose,islam,,16
nose,jesus,,15
nose,jew,,16
nose,Jude,,16
nose,male,,15
nose,man,,14
nose,Mann,,15
nose,men,,15
nose,mosque,,17
nose,Mädchen,,15
nose,Oma,,16
nose,Opa,,16
nose,programmer,,18
nose,queen,,14
nose,receptionist,,16
nose,she,,15
nose,talmud,,16
nose,temple,,17
nose,terrorist,,15
nose,wife,,11
nose,woman,,8
nurse,pope,,17
nurse,professor,,17
nurse,quran,,16
nurse,sacrament,,16
nurse,shabbat,,18
nurse,son,,16
nurse,synagogue,,19
nurse,torah,,17
nurse,assistant,,18
nurse,baptsim,,17
nurse,bible,,17
nurse,boss,,15
nurse,boy,,16
nurse,burka,,15
nurse,christian,,14
nurse,christianity,,14
nurse,church,,15
nurse,cocaine,,16
nurse,daughter,,14
nurse,doctor,,15
nurse,engineer,,15
nurse,female,,14
nurse,girl,,15
nurse,grandma,,17
nurse,grandpa,,17
nurse,halal,,17
nurse,he,,17
nurse,hijab,,18
nurse,husband,,11
nurse,islam,,16
nurse,jesus,,15
nurse,jew,,16
nurse,Jude,,16
nurse,male,,15
nurse,man,,14
nurse,Mann,,15
nurse,men,,15
nurse,mosque,,17
nurse,Mädchen,,15
nurse,Oma,,16
nurse,Opa,,16
nurse,programmer,,18
nurse,queen,,14
nurse,receptionist,,16
nurse,she,,15
nurse,talmud,,16
nurse,temple,,17
nurse,terrorist,,15
nurse,wife,,11
nurse,woman,,8
pope,professor,,16
pope,quran,,17
pope,sacrament,,15
pope,shabbat,,17
pope,son,,16
pope,synagogue,,17
