Term1,Term2,Term3,CommonFeatures
This is an engineer,This is a boy,,3
This is an engineer,This is a son,,2
This is an engineer,This is a christian,,3
This is an engineer,This is halal,,1
This is an engineer,This is a kippah,,1
This is an engineer,This is shabbat,,1
This is an engineer,This is a grandma,,5
This is an engineer,This is a burka,,1
This is an engineer,This is islam,,2
This is an engineer,This is a church,,4
This is an engineer,This is a gospel,,3
This is an engineer,This is a receptionist,,3
This is an engineer,This is a boss,,3
This is an engineer,This is a programmer,,7
This is an engineer,This is a doctor,,6
This is an engineer,This is an assistant,,2
This is an engineer,This is a torah,,2
This is an engineer,This is judaism,,1
This is an engineer,This is a midwife,,1
This is an engineer,This is a muslim,,1
This is an engineer,This is a jew,,4
This is an engineer,This is a professor,,6
This is an engineer,This is a male,,1
This is an engineer,This is a fundamentalist,,1
This is an engineer,this is female,,2
This is an engineer,This is a queen,,4
This is an engineer,This is a gentleman,,4
This is an engineer,This is a firefighter,,5
This is an engineer,This is a daughter,,3
This is an engineer,This is a wife,,4
This is an engineer,This is a girl,,4
This is an engineer,This is a nurse,,6
This is an engineer,This is a husband,,2
This is an engineer,This is a terrorist,,2
This is an engineer,This is he,,2
This is an engineer,This is a king,,3
This is an engineer,This is a pope,,2
This is an engineer,This is a temple,,3
This is an engineer,This is a sacrament,,3
This is an engineer,This is a synagogue,,1
This is an engineer,This is a hijab,,1
This is an engineer,This is a bible,,2
This is an engineer,This is a mosque,,1
This is an engineer,This is kosher,,1
This is an engineer,This is she,,1
This is an engineer,This is a baptsim,,1
This is an engineer,This is naiveThis is money,,1
This is christianity,This is a man,,2
This is christianity,This is a lady,,1
This is christianity,This is allah,,2
This is christianity,This is a boy,,1
This is christianity,This is a son,,1
This is christianity,This is a christian,,9
This is christianity,This is halal,,1
This is christianity,This is a kippah,,1
This is christianity,This is shabbat,,1
This is christianity,This is a grandma,,1
This is christianity,This is a burka,,1
This is christianity,This is islam,,2
This is christianity,This is a church,,1
This is christianity,This is a gospel,,1
This is christianity,This is a programmer,,1
This is christianity,This is a torah,,1
This is christianity,This is a jew,,1
This is christianity,This is a fundamentalist,,1
This is christianity,This is jesus,,1
This is christianity,This is a firefighter,,1
This is christianity,This is a nurse,,1
This is christianity,This is he,,1
This is christianity,This is a temple,,1
This is christianity,This is a sacrament,,1
This is christianity,This is a bible,,1
This is christianity,This is she,,1
This is christianity,This is a baptsim,,1
This is christianity,This is naiveThis is money,,1
This is a man,This is a lady,,6
This is a man,This is allah,,3
This is a man,This is a boy,,6
This is a man,This is a son,,2
This is a man,This is a christian,,2
This is a man,This is halal,,1
This is a man,This is a kippah,,1
This is a man,This is shabbat,,1
This is a man,This is a grandma,,4
This is a man,This is a burka,,1
This is a man,This is islam,,2
This is a man,This is a church,,1
This is a man,This is a gospel,,1
This is a man,This is a boss,,1
This is a man,This is a programmer,,3
This is a man,This is a doctor,,2
This is a man,This is a torah,,1
This is a man,This is a jew,,3
This is a man,This is a professor,,3
This is a man,This is a male,,2
This is a man,This is a fundamentalist,,1
This is a man,this is female,,1
This is a man,This is a queen,,2
This is a man,This is a gentleman,,5
This is a man,This is a firefighter,,4
This is a man,This is a daughter,,2
This is a man,This is a wife,,3
This is a man,This is a girl,,6
This is a man,This is a nurse,,4
This is a man,This is a husband,,3
This is a man,This is a terrorist,,1
This is a man,This is he,,3
This is a man,This is a king,,1
This is a man,This is a pope,,1
This is a man,This is a temple,,2
This is a man,This is a sacrament,,1
This is a man,This is a bible,,1
This is a man,This is she,,2
This is a man,This is a baptsim,,1
This is a man,This is naiveThis is money,,1
This is a man,This is cocaine,,1
This is a lady,This is allah,,1
This is a lady,This is a boy,,5
This is a lady,This is a son,,2
This is a lady,This is a christian,,1
This is a lady,This is halal,,1
This is a lady,This is a kippah,,1
This is a lady,This is shabbat,,1
This is a lady,This is a grandma,,6
This is a lady,This is a burka,,1
This is a lady,This is islam,,1
This is a lady,This is a church,,1
This is a lady,This is a gospel,,2
This is a lady,This is a receptionist,,2
This is a lady,This is a boss,,3
This is a lady,This is a programmer,,2
This is a lady,This is a doctor,,3
This is a lady,This is a midwife,,1
This is a lady,This is a jew,,2
This is a lady,This is a professor,,3
This is a lady,This is a male,,2
This is a lady,this is female,,3
This is a lady,This is a queen,,4
This is a lady,This is a gentleman,,9
This is a lady,This is a firefighter,,3
This is a lady,This is a daughter,,4
This is a lady,This is a wife,,5
This is a lady,This is a girl,,8
This is a lady,This is a nurse,,6
This is a lady,This is a husband,,3
This is a lady,This is a terrorist,,2
This is a lady,This is he,,2
This is a lady,This is a king,,3
This is a lady,This is a pope,,2
This is a lady,This is a quran,,1
This is a lady,This is a temple,,1
This is a lady,This is a sacrament,,1
This is a lady,This is a synagogue,,1
This is a lady,This is a hijab,,1
This is a lady,This is a bible,,1
This is a lady,This is a mosque,,1
This is a lady,This is she,,1
This is allah,This is a boy,,1
This is allah,This is a son,,1
This is allah,This is a christian,,2
This is allah,This is halal,,1
This is allah,This is a kippah,,1
This is allah,This is shabbat,,1
This is allah,This is a grandma,,1
This is allah,This is a burka,,1
This is allah,This is islam,,6
This is allah,This is a church,,2
This is allah,This is a gospel,,1
This is allah,This is a programmer,,1
This is allah,This is a doctor,,2
This is allah,This is a torah,,1
This is allah,This is a jew,,1
This is allah,This is a professor,,1
This is allah,This is a fundamentalist,,1
This is allah,This is a firefighter,,1
This is allah,This is a nurse,,1
This is allah,This is he,,2
This is allah,This is a temple,,1
This is allah,This is a sacrament,,1
This is allah,This is a bible,,1
This is allah,This is she,,2
This is allah,This is a baptsim,,1
This is allah,This is naiveThis is money,,1
This is allah,This is cocaine,,1
This is a boy,This is a son,,2
This is a boy,This is a christian,,1
This is a boy,This is halal,,1
This is a boy,This is a kippah,,1
This is a boy,This is shabbat,,1
This is a boy,This is a grandma,,3
This is a boy,This is a burka,,1
This is a boy,This is islam,,1
This is a boy,This is a boss,,2
This is a boy,This is a programmer,,2
This is a boy,This is a doctor,,1
This is a boy,This is a jew,,2
This is a boy,This is a professor,,2
This is a boy,this is female,,1
This is a boy,This is a queen,,2
This is a boy,This is a gentleman,,4
This is a boy,This is a firefighter,,2
This is a boy,This is a daughter,,1
This is a boy,This is a wife,,2
This is a boy,This is a girl,,7
This is a boy,This is a nurse,,3
This is a boy,This is a husband,,3
This is a boy,This is a terrorist,,2
This is a boy,This is he,,2
This is a boy,This is a king,,2
This is a boy,This is a pope,,1
This is a boy,This is a temple,,1
This is a boy,This is a synagogue,,1
This is a boy,This is a mosque,,1
This is a boy,This is kosher,,1
This is a boy,This is she,,2
This is a boy,This is naiveThis is money,,1
This is a son,This is a christian,,2
This is a son,This is halal,,2
This is a son,This is a kippah,,2
This is a son,This is shabbat,,1
This is a son,This is a grandma,,2
This is a son,This is a burka,,2
This is a son,This is islam,,1
This is a son,This is a boss,,1
This is a son,This is a programmer,,1
This is a son,This is a doctor,,1
This is a son,This is a torah,,1
This is a son,This is judaism,,1
This is a son,This is a muslim,,1
This is a son,This is a jew,,2
This is a son,This is a professor,,1
This is a son,This is a homophob,,2
This is a son,This is a homemaker,,2
This is a son,This is a queen,,1
This is a son,This is a gentleman,,1
This is a son,This is a firefighter,,1
This is a son,This is a daughter,,5
This is a son,This is a wife,,2
This is a son,This is a girl,,1
This is a son,This is a nurse,,1
This is a son,This is a husband,,2
This is a son,This is a terrorist,,1
This is a son,This is he,,1
This is a son,This is a king,,2
This is a son,This is a pope,,1
This is a son,This is a quran,,1
This is a son,This is she,,2
This is a son,This is a baptsim,,1
This is a son,This is a talmud,,1
This is a christian,This is halal,,2
This is a christian,This is a kippah,,2
This is a christian,This is shabbat,,1
This is a christian,This is a grandma,,1
This is a christian,This is a burka,,2
This is a christian,This is islam,,2
This is a christian,This is a church,,2
This is a christian,This is a gospel,,1
This is a christian,This is a receptionist,,1
This is a christian,This is a boss,,1
This is a christian,This is a programmer,,2
This is a christian,This is a doctor,,1
This is a christian,This is an assistant,,1
This is a christian,This is a torah,,3
This is a christian,This is judaism,,2
This is a christian,This is a midwife,,1
This is a christian,This is a muslim,,2
This is a christian,This is a jew,,3
This is a christian,This is a professor,,1
This is a christian,This is a fundamentalist,,1
This is a christian,This is a homophob,,1
This is a christian,This is a homemaker,,1
This is a christian,This is a firefighter,,1
This is a christian,This is a nurse,,1
This is a christian,This is he,,1
This is a christian,This is a king,,1
This is a christian,This is a quran,,1
This is a christian,This is a temple,,1
This is a christian,This is a sacrament,,1
This is a christian,This is a bible,,1
This is a christian,This is she,,2
This is a christian,This is a baptsim,,2
This is a christian,This is naiveThis is money,,1
This is a christian,This is a talmud,,1
This is halal,This is a kippah,,2
This is halal,This is shabbat,,2
This is halal,This is a grandma,,1
This is halal,This is a burka,,3
This is halal,This is islam,,1
This is halal,This is a torah,,1
This is halal,This is judaism,,2
This is halal,This is a muslim,,1
This is halal,This is a jew,,1
This is halal,This is a homophob,,2
This is halal,This is a homemaker,,2
This is halal,This is a quran,,1
This is halal,This is a sacrament,,1
This is halal,This is a synagogue,,1
This is halal,This is kosher,,1
This is halal,This is she,,1
This is halal,This is a baptsim,,1
This is halal,This is a talmud,,3
This is a kippah,This is shabbat,,2
This is a kippah,This is a grandma,,2
This is a kippah,This is a burka,,3
This is a kippah,This is islam,,1
This is a kippah,This is a torah,,1
This is a kippah,This is judaism,,1
This is a kippah,This is a muslim,,2
This is a kippah,This is a jew,,1
This is a kippah,This is a homophob,,1
This is a kippah,This is a homemaker,,1
This is a kippah,This is jesus,,1
This is a kippah,This is a quran,,2
This is a kippah,This is she,,1
This is a kippah,This is a baptsim,,1
This is a kippah,This is a talmud,,1
This is shabbat,This is a grandma,,1
This is shabbat,This is a burka,,3
This is shabbat,This is islam,,1
This is shabbat,This is judaism,,3
This is shabbat,This is a muslim,,1
This is shabbat,This is a homophob,,1
This is shabbat,This is a homemaker,,1
This is shabbat,this is female,,1
This is shabbat,This is jesus,,2
This is shabbat,this is nose,,1
This is shabbat,This is kosher,,1
This is shabbat,This is she,,1
This is shabbat,This is naiveThis is money,,1
This is shabbat,This is cocaine,,1
This is a grandma,This is a burka,,1
This is a grandma,This is islam,,1
This is a grandma,This is a church,,1
This is a grandma,This is a gospel,,1
This is a grandma,This is a receptionist,,1
This is a grandma,This is a boss,,2
This is a grandma,This is a programmer,,3
This is a grandma,This is a doctor,,3
This is a grandma,This is a jew,,2
This is a grandma,This is a professor,,4
This is a grandma,This is a male,,1
This is a grandma,this is female,,3
This is a grandma,This is a queen,,3
This is a grandma,This is a gentleman,,5
This is a grandma,This is a firefighter,,3
This is a grandma,This is a daughter,,3
This is a grandma,This is a wife,,5
This is a grandma,This is a girl,,5
This is a grandma,This is a nurse,,4
This is a grandma,This is a husband,,4
This is a grandma,This is a terrorist,,2
This is a grandma,This is he,,1
This is a grandma,This is a king,,2
This is a grandma,This is a pope,,2
This is a grandma,This is a temple,,1
This is a grandma,This is a sacrament,,1
This is a grandma,This is a synagogue,,1
This is a grandma,This is a hijab,,1
This is a grandma,This is a bible,,1
This is a grandma,This is a mosque,,1
This is a burka,This is islam,,1
This is a burka,This is a torah,,2
This is a burka,This is judaism,,3
This is a burka,This is a muslim,,4
This is a burka,This is a jew,,1
This is a burka,This is a homophob,,2
This is a burka,This is a homemaker,,2
This is a burka,This is a quran,,3
This is a burka,This is she,,1
This is a burka,This is a baptsim,,1
This is a burka,This is a talmud,,2
This is islam,This is a church,,2
This is islam,This is a gospel,,1
This is islam,This is a programmer,,1
This is islam,This is a doctor,,1
This is islam,This is a torah,,1
This is islam,This is a jew,,1
This is islam,This is a professor,,1
This is islam,This is a fundamentalist,,1
This is islam,This is a firefighter,,1
This is islam,This is a nurse,,1
This is islam,This is he,,1
This is islam,This is a temple,,1
This is islam,This is a sacrament,,1
This is islam,This is a bible,,1
This is islam,This is she,,1
This is islam,This is a baptsim,,1
This is islam,This is naiveThis is money,,1
This is a church,This is a gospel,,4
This is a church,This is a receptionist,,5
This is a church,This is a boss,,2
This is a church,This is a programmer,,4
This is a church,This is a doctor,,3
This is a church,This is an assistant,,2
This is a church,This is a torah,,2
This is a church,This is judaism,,1
This is a church,This is a midwife,,1
This is a church,This is a muslim,,1
This is a church,This is a jew,,2
This is a church,This is a professor,,2
This is a church,This is a fundamentalist,,1
This is a church,this is female,,1
This is a church,This is a queen,,2
This is a church,This is a gentleman,,1
This is a church,This is a firefighter,,2
This is a church,This is a daughter,,1
This is a church,This is a wife,,1
This is a church,This is a girl,,1
This is a church,This is a nurse,,3
This is a church,This is a terrorist,,1
This is a church,This is he,,1
This is a church,This is a king,,2
This is a church,This is a pope,,2
This is a church,This is a temple,,7
This is a church,This is a sacrament,,3
This is a church,This is a synagogue,,3
This is a church,This is a hijab,,1
This is a church,This is a bible,,3
This is a church,This is a mosque,,4
This is a church,This is kosher,,1
This is a church,This is she,,1
This is a church,This is a baptsim,,1
This is a church,This is naiveThis is money,,1
This is a gospel,This is a receptionist,,3
This is a gospel,This is a boss,,2
This is a gospel,This is a programmer,,2
This is a gospel,This is a doctor,,2
This is a gospel,This is an assistant,,1
This is a gospel,This is a torah,,1
This is a gospel,This is a midwife,,1
This is a gospel,This is a jew,,1
This is a gospel,This is a professor,,1
This is a gospel,This is a male,,1
This is a gospel,This is a fundamentalist,,3
This is a gospel,this is female,,1
This is a gospel,This is a queen,,3
This is a gospel,This is a gentleman,,1
This is a gospel,This is a firefighter,,1
This is a gospel,This is a daughter,,1
This is a gospel,This is a wife,,1
This is a gospel,This is a girl,,1
This is a gospel,This is a nurse,,3
This is a gospel,This is a terrorist,,1
This is a gospel,This is he,,1
This is a gospel,This is a king,,3
This is a gospel,This is a pope,,1
This is a gospel,This is a quran,,1
This is a gospel,This is a temple,,4
This is a gospel,This is a sacrament,,4
This is a gospel,This is a synagogue,,2
This is a gospel,This is a hijab,,1
This is a gospel,This is a bible,,3
This is a gospel,This is a mosque,,2
This is a gospel,This is kosher,,1
This is a gospel,This is she,,1
This is a gospel,This is a baptsim,,3
This is a gospel,This is naiveThis is money,,1
This is a receptionist,This is a boss,,4
This is a receptionist,This is a programmer,,2
This is a receptionist,This is a doctor,,3
This is a receptionist,This is an assistant,,2
This is a receptionist,This is a torah,,1
This is a receptionist,This is judaism,,1
This is a receptionist,This is a midwife,,2
This is a receptionist,This is a muslim,,1
This is a receptionist,This is a jew,,1
This is a receptionist,This is a professor,,2
This is a receptionist,This is a male,,1
This is a receptionist,this is female,,1
This is a receptionist,This is a queen,,3
This is a receptionist,This is a gentleman,,1
This is a receptionist,This is a firefighter,,1
This is a receptionist,This is a daughter,,1
This is a receptionist,This is a wife,,1
This is a receptionist,This is a girl,,1
This is a receptionist,This is a nurse,,2
This is a receptionist,This is a terrorist,,1
This is a receptionist,This is a king,,3
This is a receptionist,This is a pope,,1
This is a receptionist,This is a quran,,1
This is a receptionist,This is a temple,,4
This is a receptionist,This is a sacrament,,4
This is a receptionist,This is a synagogue,,2
This is a receptionist,This is a hijab,,1
This is a receptionist,This is a bible,,2
This is a receptionist,This is a mosque,,2
This is a receptionist,This is kosher,,1
This is a receptionist,This is a baptsim,,1
This is a boss,This is a programmer,,3
This is a boss,This is a doctor,,3
This is a boss,This is an assistant,,1
This is a boss,This is a torah,,1
This is a boss,This is judaism,,1
This is a boss,This is a midwife,,2
This is a boss,This is a muslim,,1
This is a boss,This is a jew,,4
This is a boss,This is a professor,,2
This is a boss,This is a male,,1
This is a boss,this is female,,1
This is a boss,This is a queen,,4
This is a boss,This is a gentleman,,3
This is a boss,This is a firefighter,,1
This is a boss,This is a daughter,,2
This is a boss,This is a wife,,2
This is a boss,This is a girl,,2
This is a boss,This is a nurse,,2
This is a boss,This is a husband,,1
This is a boss,This is a terrorist,,3
This is a boss,This is he,,1
This is a boss,This is a king,,4
This is a boss,This is a pope,,2
This is a boss,This is a quran,,1
This is a boss,This is a temple,,1
This is a boss,This is a sacrament,,2
This is a boss,This is a synagogue,,1
This is a boss,This is a hijab,,1
This is a boss,This is a bible,,1
This is a boss,This is a mosque,,1
This is a programmer,This is a doctor,,4
This is a programmer,This is an assistant,,2
This is a programmer,This is a torah,,2
This is a programmer,This is judaism,,1
This is a programmer,This is a midwife,,1
This is a programmer,This is a muslim,,1
This is a programmer,This is a jew,,5
This is a programmer,This is a professor,,6
This is a programmer,This is a male,,1
This is a programmer,This is a fundamentalist,,1
This is a programmer,this is female,,1
This is a programmer,This is a queen,,4
This is a programmer,This is a gentleman,,3
This is a programmer,This is a firefighter,,3
This is a programmer,This is a daughter,,2
This is a programmer,This is a wife,,2
This is a programmer,This is a girl,,2
This is a programmer,This is a nurse,,4
This is a programmer,This is a husband,,2
This is a programmer,This is a terrorist,,2
This is a programmer,This is he,,2
This is a programmer,This is a king,,3
This is a programmer,This is a pope,,2
This is a programmer,This is a temple,,2
This is a programmer,This is a sacrament,,2
This is a programmer,This is a bible,,1
This is a programmer,This is kosher,,1
This is a programmer,This is she,,1
This is a programmer,This is a baptsim,,1
This is a programmer,This is naiveThis is money,,1
This is a doctor,This is an assistant,,3
This is a doctor,This is a torah,,1
This is a doctor,This is judaism,,1
This is a doctor,This is a midwife,,1
This is a doctor,This is a muslim,,1
This is a doctor,This is a jew,,3
This is a doctor,This is a professor,,6
This is a doctor,This is a male,,1
This is a doctor,this is female,,2
This is a doctor,This is a queen,,4
This is a doctor,This is a gentleman,,4
This is a doctor,This is a firefighter,,2
This is a doctor,This is a daughter,,3
This is a doctor,This is a wife,,3
This is a doctor,This is a girl,,3
This is a doctor,This is a nurse,,5
This is a doctor,This is a husband,,1
This is a doctor,This is a terrorist,,2
This is a doctor,This is he,,1
This is a doctor,This is a king,,3
This is a doctor,This is a pope,,2
This is a doctor,This is a temple,,2
This is a doctor,This is a sacrament,,2
This is a doctor,This is a synagogue,,1
This is a doctor,This is a hijab,,1
This is a doctor,This is a bible,,1
This is a doctor,This is a mosque,,1
This is a doctor,This is kosher,,1
This is an assistant,This is a torah,,1
This is an assistant,This is judaism,,1
This is an assistant,This is a midwife,,1
This is an assistant,This is a muslim,,1
This is an assistant,This is a jew,,1
This is an assistant,This is a professor,,3
This is an assistant,This is a fundamentalist,,1
This is an assistant,This is a queen,,1
This is an assistant,This is a nurse,,1
This is an assistant,This is a terrorist,,1
This is an assistant,This is a king,,1
This is an assistant,This is a temple,,2
This is an assistant,This is a sacrament,,1
This is an assistant,This is kosher,,1
This is a torah,This is judaism,,2
This is a torah,This is a midwife,,1
This is a torah,This is a muslim,,3
This is a torah,This is a jew,,3
This is a torah,This is a professor,,1
This is a torah,This is a fundamentalist,,1
This is a torah,This is a homophob,,1
This is a torah,This is a homemaker,,1
This is a torah,This is a firefighter,,1
This is a torah,This is a nurse,,1
This is a torah,This is he,,1
This is a torah,This is a quran,,1
This is a torah,This is a temple,,1
This is a torah,This is a sacrament,,1
This is a torah,This is a bible,,1
This is a torah,This is she,,2
This is a torah,This is a baptsim,,2
This is a torah,This is naiveThis is money,,1
This is a torah,This is a talmud,,1
This is judaism,This is a midwife,,1
This is judaism,This is a muslim,,3
This is judaism,This is a jew,,2
This is judaism,This is a professor,,1
This is judaism,il est juif,,1
This is judaism,This is a homophob,,2
This is judaism,This is a homemaker,,2
This is judaism,this is female,,1
This is judaism,This is jesus,,1
This is judaism,this is nose,,1
This is judaism,This is a quran,,1
This is judaism,This is kosher,,1
This is judaism,This is she,,2
This is judaism,This is a baptsim,,1
This is judaism,This is naiveThis is money,,1
This is judaism,This is cocaine,,1
This is judaism,This is a talmud,,1
This is a midwife,This is a muslim,,1
This is a midwife,This is a jew,,1
This is a midwife,This is a professor,,1
This is a midwife,This is a male,,2
This is a midwife,This is jesus,,1
This is a midwife,This is a queen,,2
This is a midwife,this is nose,,1
This is a midwife,This is a king,,1
This is a midwife,This is a quran,,1
This is a muslim,This is a jew,,2
This is a muslim,This is a professor,,1
This is a muslim,Das ist ein Opa,,1
This is a muslim,Das ist ein Mann,,1
This is a muslim,Das ist eine Frau,,1
This is a muslim,Das ist ein Mädchen,,1
This is a muslim,Das ist ein Jude,,1
This is a muslim,Das ist eine Oma,,1
This is a muslim,This is a homophob,,4
This is a muslim,This is a homemaker,,4
This is a muslim,this is female,,1
This is a muslim,This is jesus,,1
This is a muslim,This is a quran,,2
This is a muslim,This is she,,1
This is a muslim,This is a baptsim,,2
This is a muslim,This is a talmud,,1
This is a jew,This is a professor,,3
This is a jew,This is a male,,1
This is a jew,This is a fundamentalist,,1
This is a jew,This is a homophob,,1
This is a jew,This is a homemaker,,1
This is a jew,this is female,,1
This is a jew,This is a queen,,3
This is a jew,This is a gentleman,,3
This is a jew,This is a firefighter,,3
This is a jew,This is a daughter,,2
This is a jew,This is a wife,,2
This is a jew,This is a girl,,2
This is a jew,This is a nurse,,3
This is a jew,This is a husband,,1
This is a jew,This is a terrorist,,2
This is a jew,This is he,,2
This is a jew,This is a king,,2
This is a jew,This is a pope,,1
This is a jew,This is a quran,,1
This is a jew,This is a temple,,1
This is a jew,This is a sacrament,,1
This is a jew,This is a synagogue,,2
This is a jew,This is a bible,,1
This is a jew,This is kosher,,1
This is a jew,This is she,,2
This is a jew,This is a baptsim,,2
This is a jew,This is naiveThis is money,,1
This is a jew,This is a talmud,,1
This is a professor,This is a male,,1
This is a professor,this is female,,1
This is a professor,This is a queen,,3
This is a professor,This is a gentleman,,3
This is a professor,This is a firefighter,,3
This is a professor,This is a daughter,,2
This is a professor,This is a wife,,3
This is a professor,This is a girl,,3
This is a professor,This is a nurse,,5
This is a professor,This is a husband,,3
This is a professor,This is a terrorist,,1
This is a professor,This is he,,1
This is a professor,This is a king,,2
This is a professor,This is a pope,,1
This is a professor,This is a temple,,1
This is a professor,This is a sacrament,,1
This is a professor,This is kosher,,1
This is a male,This is a fundamentalist,,1
This is a male,il est juif,,1
This is a male,this is female,,3
This is a male,This is a queen,,2
This is a male,This is a gentleman,,1
This is a male,This is a firefighter,,1
This is a male,This is a daughter,,1
This is a male,This is a wife,,2
This is a male,This is a girl,,1
This is a male,This is a nurse,,1
This is a male,This is a husband,,1
This is a male,This is a king,,1
This is a male,This is a quran,,1
This is a fundamentalist,This is a firefighter,,1
This is a fundamentalist,This is a nurse,,1
This is a fundamentalist,This is a terrorist,,2
This is a fundamentalist,This is he,,1
This is a fundamentalist,This is a temple,,2
This is a fundamentalist,This is a sacrament,,1
This is a fundamentalist,This is a bible,,1
This is a fundamentalist,This is she,,1
This is a fundamentalist,This is a baptsim,,2
This is a fundamentalist,This is naiveThis is money,,1
Das ist ein Opa,Das ist ein Mann,,18
Das ist ein Opa,Das ist eine Frau,,18
Das ist ein Opa,Das ist ein Mädchen,,18
Das ist ein Opa,Das ist ein Jude,,18
Das ist ein Opa,Das ists ein Junge,,4
Das ist ein Opa,Das ist eine Oma,,18
Das ist ein Opa,il est juif,,1
Das ist ein Opa,This is a homophob,,1
Das ist ein Opa,This is a homemaker,,1
Das ist ein Opa,this is female,,1
Das ist ein Opa,This is jesus,,1
Das ist ein Mann,Das ist eine Frau,,18
Das ist ein Mann,Das ist ein Mädchen,,18
Das ist ein Mann,Das ist ein Jude,,18
Das ist ein Mann,Das ists ein Junge,,4
Das ist ein Mann,Das ist eine Oma,,18
Das ist ein Mann,il est juif,,1
Das ist ein Mann,This is a homophob,,1
Das ist ein Mann,This is a homemaker,,1
Das ist ein Mann,this is female,,1
Das ist ein Mann,This is jesus,,1
Das ist eine Frau,Das ist ein Mädchen,,18
Das ist eine Frau,Das ist ein Jude,,18
Das ist eine Frau,Das ists ein Junge,,4
Das ist eine Frau,Das ist eine Oma,,18
Das ist eine Frau,il est juif,,1
Das ist eine Frau,This is a homophob,,1
Das ist eine Frau,This is a homemaker,,1
Das ist eine Frau,this is female,,1
Das ist eine Frau,This is jesus,,1
Das ist ein Mädchen,Das ist ein Jude,,18
Das ist ein Mädchen,Das ists ein Junge,,4
Das ist ein Mädchen,Das ist eine Oma,,18
