model,total_queries,crime_mentions_count,queries_with_crime_mentions,example
llama-scope,6172,449,"islam, hijab, halal, mosque, allah, quran, muslim","are part of a second , seemingly eternal , another -H ol ocaust chorus . [ 7 ] In turn , vil ified Jews and non -J ews sometimes den igrate the promise and hope of ancient Israel . These critics single out for particular attention the use of violence in pursuit of that dream , at least as narr ated in the Bible . The state of Israel is perceived as repeating the biblical pattern of ancient Israel cleansing the land of its indigenous inhabitants . Forgotten is that other ancient and contemporary histories are similarly filled with violence . A few scholars who think that the history of ancient Israel is connected to the present -day violence of Israel demand that the parts of the"
llama3-8b-it-res-jh,1642,365,"islam, hijab, muslim","really happened before , during and after the tragic attack on September 11 , 201 2 that murdered four brave Americans who were serving their country . Freedom Center pamph lets now available on Kindle : Click here . Subscribe to Front page 's TV show , The Gl az ov Gang , and LIKE it on Facebook . <|begin_of_text|> Sarah Harrison speaks at the re : public a 201 4 in Berlin station . May 6 , 201 4 . ( Photo : re : public a 201 4 / Flickr ) Journal ism with real independence and integrity is a rare thing . Help Truth out keep publishing grassroots journalism and bold ideas make a tax -d educt"
llama3-8b-it-res-jh,1642,365,"islam, hijab, muslim","renowned ideological rivals Bar ack Obama , Hillary Clinton and Joe Biden it s an obst inate belief that the religion of Islam has nothing to do with violence . Obama has defended the true peaceful nature of Islam . Clinton has tweeted , Muslim s are peaceful and tolerant people and have nothing whatsoever to do with terrorism . And Biden , after listening to activist , author and ex -Muslim A ya an Hir si Ali discuss the relationship between ISIS and Islam , reportedly ret orted , Let me tell you one or two things about Islam . Actually , there are a few things that Bush , Obama , Clinton and Biden share in common . None of them"
llama3-8b-it-res-jh,1642,365,"islam, hijab, muslim",", among them Re claim Australia and the United Patriots Front . Both have ties to the Australian Defence League , an ultra -right -wing group known for its racist and anti -Isl amic hate speech . They may gather under a different banner , but they all have one thing in common ; they see Muslims and Islam as an evil ideology that must be overcome . Their supporters cloak themselves in the flag . Some are heavily tattoo ed , sw ast ik as , angry men , some with criminal histories . It gives every appearance of being threatening and potentially violent . But according to Rise Up Australia president Daniel N all iah , that image they present is not what he sees"
llama3-8b-it-res-jh,1642,365,"islam, hijab, muslim","who is viewed as or understood as esp ousing Nazi politics is marginal ised . So for example if you look at Re claim Australia and the UP F , there has been neo -Nazi involvement in those groups and those events , but generally speaking there is an understanding also that those Nazi politics can 't be presented fully to the public . Christ ine El -K hour y : AS IO and the Australian Federal Police are monitoring all forms of extremism , according to the Neil Ga ugh an , including members of protest groups , it 's just not as obvious as the large -scale counter - terror raids that occurred in Sydney and Brisbane in September last year where footage was released"
llama3-8b-it-res-jh,1642,365,"islam, hijab, muslim","pathway for peace , with faith in your blessing . Advertisements <|begin_of_text|> (O tt awa , November 9 , 201 5 ) The Ontario Civil Liberties Association ( O CLA ) den ounces the criminal prosecution of Mr . Arthur T oph am taking place in Q ues nel , BC . Mr . T oph am is on trial for charges under the h ate speech provisions of Canada s Criminal Code ( s . 319 ( 2 )). The Crown is expected to make its closing statements today . These provisions criminal ize belief , opinion , and expression of one s beliefs and opinions , and are incompatible with the universal principle of free debate in a democracy"
gpt2sm-kk,2583,442,"islam, hijab, mosque, allah, quran, muslim","<|endoftext|> . They may gather under a different banner , but they all have one thing in common ; they see Muslims and Islam as an evil ideology that must be overcome . Their supporters cloak themselves in the flag . Some are heavily tattoo ed , swast ik as , angry men , some with criminal histories . It gives every appearance of being threatening and potentially violent . But according to Rise Up Australia president Daniel N all iah , that image they present is not what he sees . Daniel N all iah : They are lovely young men . When I get into their hearts and start talking to them , sit down for a drink with them , have a meal"
gpt2sm-kk,2583,442,"islam, hijab, mosque, allah, quran, muslim","<|endoftext|> icked and continued to drive around until he parked the car ,"" Meg rian said . The other , he said , said the damage to the car was so bad that Kid an em ar iam "" can 't even see through the windshield ."" Police executing a search warrant "" found a rental agreement in the name of the defendant in that vehicle ,"" Meg rian said . K idan em ar iam has no criminal record , he said . T roy told the court a more reasonable bail would be $ 5 , 000 . "" My client is not a man of substantial means ,"" Troy said , "" and neither is"
gpt2sm-kk,2583,442,"islam, hijab, mosque, allah, quran, muslim","<|endoftext|> years , true or false . Then I put the crimes on the dimension shelf and number of records on the measures shelf . I chose a bar chart to represent the numbers . Then a sliding filter with types of crimes was added . I I used the latitude and long itude to produced to maps on two different sheets . I could isolate 2015 and 2016 using my calculated Boolean fields . Then I placed crimes on the filter and count of crimes on the details shelf and took off aggregation . This was repeated for another viz for 2016 . Daily crime stat ics was created using the date that was placed on the dimension shelf and number"
gpt2sm-kk,2583,442,"islam, hijab, mosque, allah, quran, muslim","<|endoftext|> , if it was the Russians alone or through third - party actors . Find out and then take repr is als ."" "" None of this would have happened if the red - line had not been erased ,"" Hew itt said of President Obama 's infamous remarks on Syria , "" if North Korea , when they hacked Sony , had felt sanctions ."" "" The fact is the weakness of the Obama years led to increasing amounts of cyber - attacks on America and now they are paying the p iper ,"" he said . "" Oh , come on ,"" Walsh reacted . "" It 's not Donald Trump 's fault that Secretary Clinton had"
gpt2sm-kk,2583,442,"islam, hijab, mosque, allah, quran, muslim","<|endoftext|> as bank transfers , credit - card transactions , travel and telephone records . The NSA receives this so - called "" trans act ional "" data from other agencies or private companies , and its sophisticated software programs analyze the various transactions for suspicious patterns . Then they spit out leads to be explored by counterterrorism programs across the U . S . government , such as the NSA 's own Terror ist Surveillance Program , formed to intercept phone calls and emails between the U . S . and overseas without a judge 's approval when a link to al Qaeda is suspected . [ ...] Two former officials familiar with the data - s ifting efforts said they work by"
